sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
205274,21600420,4,12:00,nan,nan,72 - 91,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
205275,21600420,4,11:37,nan,Hollis-Jefferson S.FOUL (P3.T1) (T.Brown),nan,1626178,Rondae Hollis-Jefferson,BKN,1626181,Norman Powell,TOR,0,nan,nan,Foul ,Shooting
205276,21600420,4,11:37,Powell Free Throw 1 of 2 (15 PTS),nan,72 - 92,1626181,Norman Powell,TOR,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
205277,21600420,4,11:37,MISS Powell Free Throw 2 of 2,nan,nan,1626181,Norman Powell,TOR,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
205278,21600420,4,11:36,nan,Hollis-Jefferson REBOUND (Off:1 Def:4),nan,1626178,Rondae Hollis-Jefferson,BKN,0,nan,nan,0,nan,nan,Rebound ,Unknown
205279,21600420,4,11:29,Nogueira P.FOUL (P3.T1) (T.Brown),nan,nan,203512,Lucas Nogueira,TOR,1627747,Caris LeVert,BKN,0,nan,nan,Foul ,Personal
205280,21600420,4,11:21,Lowry S.FOUL (P2.T2) (T.Ford),nan,nan,200768,Kyle Lowry,TOR,1626178,Rondae Hollis-Jefferson,BKN,0,nan,nan,Foul ,Shooting
205281,21600420,4,11:21,nan,Hollis-Jefferson Free Throw 1 of 2 (11 PTS),73 - 92,1626178,Rondae Hollis-Jefferson,BKN,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
205282,21600420,4,11:21,nan,Hollis-Jefferson Free Throw 2 of 2 (12 PTS),74 - 92,1626178,Rondae Hollis-Jefferson,BKN,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
205283,21600420,4,11:00,nan,Hollis-Jefferson S.FOUL (P4.T2) (T.Ford),nan,1626178,Rondae Hollis-Jefferson,BKN,203512,Lucas Nogueira,TOR,0,nan,nan,Foul ,Shooting
205284,21600420,4,11:00,Nogueira Free Throw 1 of 2 (3 PTS),nan,74 - 93,203512,Lucas Nogueira,TOR,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
205285,21600420,4,11:00,Nogueira Free Throw 2 of 2 (4 PTS),nan,74 - 94,203512,Lucas Nogueira,TOR,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
