sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
273944,21600979,4,12:00,nan,nan,63 - 85,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
273945,21600979,4,11:43,nan,MISS Patterson 17' Jump Shot,nan,202335,Patrick Patterson,TOR,0,nan,nan,0,nan,nan,Missed Shot ,nan
273946,21600979,4,11:42,Ellington REBOUND (Off:0 Def:3),nan,nan,201961,Wayne Ellington,MIA,0,nan,nan,0,nan,nan,Rebound ,Unknown
273947,21600979,4,11:31,MISS Richardson 26' 3PT Jump Shot,nan,nan,1626196,Josh Richardson,MIA,0,nan,nan,0,nan,nan,Missed Shot ,nan
273948,21600979,4,11:30,nan,Tucker REBOUND (Off:0 Def:2),nan,200782,PJ Tucker,TOR,0,nan,nan,0,nan,nan,Rebound ,Unknown
273949,21600979,4,11:17,nan,Wright 12' Turnaround Jump Shot (9 PTS),65 - 85,1626153,Delon Wright,TOR,0,nan,nan,0,nan,nan,Made Shot ,nan
273950,21600979,4,11:01,Richardson 2' Running Layup (2 PTS) (Reed 1 AST),nan,65 - 87,1626196,Josh Richardson,MIA,203186,Willie Reed,MIA,0,nan,nan,Made Shot ,nan
273951,21600979,4,10:52,nan,MISS VanVleet 11' Jump Shot,nan,1627832,Fred VanVleet,TOR,0,nan,nan,0,nan,nan,Missed Shot ,nan
273952,21600979,4,10:51,HEAT Rebound,nan,nan,1610612748,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
273953,21600979,4,10:50,nan,Poeltl L.B.FOUL (P1.T1) (G.Petraitis),nan,1627751,Jakob Poeltl,TOR,203186,Willie Reed,MIA,0,nan,nan,Foul ,Loose Ball
273954,21600979,4,10:29,MISS Ellington 27' 3PT Jump Shot,nan,nan,201961,Wayne Ellington,MIA,0,nan,nan,0,nan,nan,Missed Shot ,nan
273955,21600979,4,10:28,nan,VanVleet REBOUND (Off:0 Def:3),nan,1627832,Fred VanVleet,TOR,0,nan,nan,0,nan,nan,Rebound ,Unknown
273956,21600979,4,10:23,nan,MISS VanVleet 2' Running Layup,nan,1627832,Fred VanVleet,TOR,0,nan,nan,0,nan,nan,Missed Shot ,nan
273957,21600979,4,10:20,Johnson REBOUND (Off:0 Def:3),nan,nan,201949,James Johnson,MIA,0,nan,nan,0,nan,nan,Rebound ,Unknown
273958,21600979,4,10:14,MISS Johnson 2' Finger Roll Layup,nan,nan,201949,James Johnson,MIA,0,nan,nan,0,nan,nan,Missed Shot ,nan
273959,21600979,4,10:13,nan,Poeltl REBOUND (Off:4 Def:2),nan,1627751,Jakob Poeltl,TOR,0,nan,nan,0,nan,nan,Rebound ,Unknown
