sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
45220,21500359,4,12:00,nan,nan,73 - 63,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
45221,21500359,4,11:36,MISS Blake 27' 3PT Jump Shot,Rivers BLOCK (1 BLK),nan,2581,Steve Blake,DET,0,nan,nan,203085,Austin Rivers,LAC,Missed Shot ,nan
45222,21500359,4,11:36,PISTONS Rebound,nan,nan,1610612765,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
45223,21500359,4,11:36,PISTONS Turnover: Shot Clock (T#17),nan,nan,1610612765,nan,nan,0,nan,nan,0,nan,nan,Turnover ,Shot Clock Turnover
45224,21500359,4,11:18,nan,MISS Smith 6' Jump Shot,nan,2746,Josh Smith,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45225,21500359,4,11:17,Tolliver REBOUND (Off:0 Def:5),nan,nan,201229,Anthony Tolliver,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45226,21500359,4,11:12,Baynes 6' Hook Shot (6 PTS) (Tolliver 1 AST),nan,73 - 65,203382,Aron Baynes,DET,201229,Anthony Tolliver,DET,0,nan,nan,Made Shot ,nan
45227,21500359,4,10:59,nan,Crawford 19' Jump Shot (9 PTS) (Smith 2 AST),75 - 65,2037,Jamal Crawford,LAC,2746,Josh Smith,LAC,0,nan,nan,Made Shot ,nan
45228,21500359,4,10:40,Caldwell-Pope 26' 3PT Jump Shot (13 PTS) (Baynes 2 AST),nan,75 - 68,203484,Kentavious Caldwell-Pope,DET,203382,Aron Baynes,DET,0,nan,nan,Made Shot ,nan
45229,21500359,4,10:22,nan,MISS Rivers 6' Jump Shot,nan,203085,Austin Rivers,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45230,21500359,4,10:21,Baynes REBOUND (Off:2 Def:1),nan,nan,203382,Aron Baynes,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45231,21500359,4,10:11,MISS Caldwell-Pope 25' 3PT Jump Shot,nan,nan,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
45232,21500359,4,10:10,nan,Pierce REBOUND (Off:0 Def:1),nan,1718,Paul Pierce,LAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
45233,21500359,4,9:56,nan,MISS Smith 1' Layup,nan,2746,Josh Smith,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45234,21500359,4,9:55,Blake REBOUND (Off:0 Def:2),nan,nan,2581,Steve Blake,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45235,21500359,4,9:43,nan,Smith P.FOUL (P2.T1) (K.Fitzgerald),nan,2746,Josh Smith,LAC,203382,Aron Baynes,DET,0,nan,nan,Foul ,Personal
45236,21500359,4,9:32,MISS Johnson 6' Jump Shot,nan,nan,1626169,Stanley Johnson,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
45237,21500359,4,9:32,Baynes REBOUND (Off:3 Def:1),nan,nan,203382,Aron Baynes,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45238,21500359,4,9:28,Baynes 1' Tip Layup Shot (8 PTS),nan,75 - 70,203382,Aron Baynes,DET,0,nan,nan,0,nan,nan,Made Shot ,nan
45239,21500359,4,9:12,nan,MISS Rivers 24' 3PT Jump Shot,nan,203085,Austin Rivers,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45240,21500359,4,9:12,Caldwell-Pope REBOUND (Off:0 Def:2),nan,nan,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45241,21500359,4,9:02,Caldwell-Pope 13' Jump Shot (15 PTS),nan,75 - 72,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Made Shot ,nan
45242,21500359,4,9:02,nan,Clippers Timeout: Regular (Reg.4 Short 0),nan,1610612746,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
45243,21500359,4,9:02,nan,SUB: Griffin FOR Smith,nan,2746,Josh Smith,LAC,201933,Blake Griffin,LAC,0,nan,nan,Substitution ,nan
45244,21500359,4,8:41,nan,MISS Pierce 12' Jump Shot,nan,1718,Paul Pierce,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45245,21500359,4,8:41,Johnson REBOUND (Off:0 Def:4),nan,nan,1626169,Stanley Johnson,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45246,21500359,4,8:27,MISS Caldwell-Pope 1' Driving Layup,nan,nan,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
45247,21500359,4,8:27,PISTONS Rebound,nan,nan,1610612765,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
45248,21500359,4,8:15,Baynes  Dunk (10 PTS) (Caldwell-Pope 2 AST),nan,75 - 74,203382,Aron Baynes,DET,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,Made Shot ,nan
45249,21500359,4,7:53,nan,MISS Griffin 15' Jump Shot,nan,201933,Blake Griffin,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45250,21500359,4,7:52,Tolliver REBOUND (Off:0 Def:6),nan,nan,201229,Anthony Tolliver,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45251,21500359,4,7:45,MISS Caldwell-Pope 14' Jump Shot,nan,nan,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
45252,21500359,4,7:44,Baynes REBOUND (Off:4 Def:1),nan,nan,203382,Aron Baynes,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45253,21500359,4,7:42,MISS Tolliver 26' 3PT Jump Shot,nan,nan,201229,Anthony Tolliver,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
45254,21500359,4,7:42,nan,Clippers Rebound,nan,1610612746,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
45255,21500359,4,7:42,Baynes P.FOUL (P2.T1) (K.Fitzgerald),nan,nan,203382,Aron Baynes,DET,201933,Blake Griffin,LAC,0,nan,nan,Foul ,Personal
45256,21500359,4,7:42,nan,SUB: Paul FOR Rivers,nan,203085,Austin Rivers,LAC,101108,Chris Paul,LAC,0,nan,nan,Substitution ,nan
45257,21500359,4,7:42,nan,SUB: Jordan FOR Pierce,nan,1718,Paul Pierce,LAC,201599,DeAndre Jordan,LAC,0,nan,nan,Substitution ,nan
45258,21500359,4,7:42,SUB: Jackson FOR Blake,nan,nan,2581,Steve Blake,DET,202704,Reggie Jackson,DET,0,nan,nan,Substitution ,nan
45259,21500359,4,7:28,nan,MISS Crawford 15' Jump Shot,nan,2037,Jamal Crawford,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45260,21500359,4,7:27,Caldwell-Pope REBOUND (Off:0 Def:3),nan,nan,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45261,21500359,4,7:22,MISS Caldwell-Pope 25' 3PT Jump Shot,nan,nan,203484,Kentavious Caldwell-Pope,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
45262,21500359,4,7:21,nan,Paul REBOUND (Off:0 Def:4),nan,101108,Chris Paul,LAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
45263,21500359,4,7:08,nan,MISS Paul 15' Jump Shot,nan,101108,Chris Paul,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
45264,21500359,4,7:07,Baynes REBOUND (Off:4 Def:2),nan,nan,203382,Aron Baynes,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
45265,21500359,4,6:42,Jackson 26' 3PT Jump Shot (22 PTS),nan,75 - 77,202704,Reggie Jackson,DET,0,nan,nan,0,nan,nan,Made Shot ,nan
45266,21500359,4,6:24,nan,Griffin 21' Jump Shot (25 PTS) (Paul 11 AST),77 - 77,201933,Blake Griffin,LAC,101108,Chris Paul,LAC,0,nan,nan,Made Shot ,nan
45267,21500359,4,6:15,SUB: Drummond FOR Baynes,nan,nan,203382,Aron Baynes,DET,203083,Andre Drummond,DET,0,nan,nan,Substitution ,nan
45268,21500359,4,6:15,SUB: Marc Morris FOR Johnson,nan,nan,1626169,Stanley Johnson,DET,202694,Marcus Morris,DET,0,nan,nan,Substitution ,nan
