sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
250798,21600789,4,12:00,nan,nan,90 - 69,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
250799,21600789,4,11:48,nan,G. Hill S.FOUL (P3.T1) (B.Kennedy),nan,201588,George Hill,UTA,204025,Tim Frazier,NOP,0,nan,nan,Foul ,Shooting
250800,21600789,4,11:48,Frazier Free Throw 1 of 2 (4 PTS),nan,90 - 70,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
250801,21600789,4,11:48,Frazier Free Throw 2 of 2 (5 PTS),nan,90 - 71,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
250802,21600789,4,11:37,nan,Johnson 24' 3PT Jump Shot (18 PTS) (Diaw 2 AST),93 - 71,2207,Joe Johnson,UTA,2564,Boris Diaw,UTA,0,nan,nan,Made Shot ,nan
250803,21600789,4,11:17,nan,Johnson S.FOUL (P1.T2) (J.Orr),nan,2207,Joe Johnson,UTA,204025,Tim Frazier,NOP,0,nan,nan,Foul ,Shooting
250804,21600789,4,11:17,Frazier Free Throw 1 of 2 (6 PTS),nan,93 - 72,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
250805,21600789,4,11:17,Frazier Free Throw 2 of 2 (7 PTS),nan,93 - 73,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
250806,21600789,4,11:02,Motiejunas S.FOUL (P2.T1) (J.Orr),nan,nan,202700,Donatas Motiejunas,NOP,202324,Derrick Favors,UTA,0,nan,nan,Foul ,Shooting
250807,21600789,4,11:02,nan,Favors Free Throw 1 of 2 (9 PTS),94 - 73,202324,Derrick Favors,UTA,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
250808,21600789,4,11:02,nan,Favors Free Throw 2 of 2 (10 PTS),95 - 73,202324,Derrick Favors,UTA,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
250809,21600789,4,10:41,Jones 2' Driving Layup (18 PTS),nan,95 - 75,203093,Terrence Jones,NOP,0,nan,nan,0,nan,nan,Made Shot ,nan
250810,21600789,4,10:25,Motiejunas P.FOUL (P3.T2) (B.Kennedy),nan,nan,202700,Donatas Motiejunas,NOP,202324,Derrick Favors,UTA,0,nan,nan,Foul ,Personal
250811,21600789,4,10:20,nan,MISS Johnson  3PT Jump Shot,nan,2207,Joe Johnson,UTA,0,nan,nan,0,nan,nan,Missed Shot ,nan
250812,21600789,4,10:18,Jones REBOUND (Off:1 Def:5),nan,nan,203093,Terrence Jones,NOP,0,nan,nan,0,nan,nan,Rebound ,Unknown
250813,21600789,4,10:13,nan,Burks S.FOUL (P1.T3) (B.Kennedy),nan,202692,Alec Burks,UTA,204025,Tim Frazier,NOP,0,nan,nan,Foul ,Shooting
250814,21600789,4,10:13,Frazier Free Throw 1 of 2 (8 PTS),nan,95 - 76,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
250815,21600789,4,10:13,Frazier Free Throw 2 of 2 (9 PTS),nan,95 - 77,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
250816,21600789,4,10:03,Frazier S.FOUL (P3.T3) (P.Fraher),nan,nan,204025,Tim Frazier,NOP,201588,George Hill,UTA,0,nan,nan,Foul ,Shooting
250817,21600789,4,10:03,nan,G. Hill Free Throw 1 of 3 (16 PTS),96 - 77,201588,George Hill,UTA,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 3
250818,21600789,4,10:03,nan,G. Hill Free Throw 2 of 3 (17 PTS),97 - 77,201588,George Hill,UTA,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 3
250819,21600789,4,10:03,nan,SUB: Ingles FOR Burks,nan,202692,Alec Burks,UTA,204060,Joe Ingles,UTA,0,nan,nan,Substitution ,nan
250820,21600789,4,10:03,SUB: Holiday FOR Motiejunas,nan,nan,202700,Donatas Motiejunas,NOP,201950,Jrue Holiday,NOP,0,nan,nan,Substitution ,nan
250821,21600789,4,10:03,nan,G. Hill Free Throw 3 of 3 (18 PTS),98 - 77,201588,George Hill,UTA,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 3 of 3
250822,21600789,4,9:54,MISS Galloway 29' 3PT Jump Shot,nan,nan,204038,Langston Galloway,NOP,0,nan,nan,0,nan,nan,Missed Shot ,nan
250823,21600789,4,9:51,nan,Diaw REBOUND (Off:1 Def:1),nan,2564,Boris Diaw,UTA,0,nan,nan,0,nan,nan,Rebound ,Unknown
250824,21600789,4,9:32,nan,MISS Johnson 27' 3PT Jump Shot,nan,2207,Joe Johnson,UTA,0,nan,nan,0,nan,nan,Missed Shot ,nan
250825,21600789,4,9:30,Cunningham REBOUND (Off:0 Def:4),nan,nan,201967,Dante Cunningham,NOP,0,nan,nan,0,nan,nan,Rebound ,Unknown
250826,21600789,4,9:17,nan,Favors P.FOUL (P3.T4) (P.Fraher),nan,202324,Derrick Favors,UTA,203093,Terrence Jones,NOP,0,nan,nan,Foul ,Personal
250827,21600789,4,9:17,SUB: Davis FOR Jones,nan,nan,203093,Terrence Jones,NOP,203076,Anthony Davis,NOP,0,nan,nan,Substitution ,nan
250828,21600789,4,9:12,MISS Davis 15' Jump Shot,nan,nan,203076,Anthony Davis,NOP,0,nan,nan,0,nan,nan,Missed Shot ,nan
250829,21600789,4,9:10,nan,Diaw REBOUND (Off:1 Def:2),nan,2564,Boris Diaw,UTA,0,nan,nan,0,nan,nan,Rebound ,Unknown
250830,21600789,4,9:00,nan,Johnson  3PT Jump Shot (21 PTS) (Diaw 3 AST),101 - 77,2207,Joe Johnson,UTA,2564,Boris Diaw,UTA,0,nan,nan,Made Shot ,nan
250831,21600789,4,8:48,MISS Frazier 23' Jump Shot,nan,nan,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Missed Shot ,nan
250832,21600789,4,8:46,nan,Johnson REBOUND (Off:1 Def:2),nan,2207,Joe Johnson,UTA,0,nan,nan,0,nan,nan,Rebound ,Unknown
250833,21600789,4,8:30,Frazier S.FOUL (P4.T4) (P.Fraher),nan,nan,204025,Tim Frazier,NOP,201588,George Hill,UTA,0,nan,nan,Foul ,Shooting
