sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
261642,21600879,4,12:00,nan,nan,79 - 74,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
261643,21600879,4,11:45,Drummond Traveling Turnover (P2.T16),nan,nan,203083,Andre Drummond,DET,0,nan,nan,0,nan,nan,Turnover ,Traveling
261644,21600879,4,11:31,nan,Celtics Timeout: Regular (Reg.3 Short 0),nan,1610612738,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
261645,21600879,4,11:23,nan,MISS Brown 4' Jump Shot,nan,1627759,Jaylen Brown,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
261646,21600879,4,11:23,Drummond REBOUND (Off:1 Def:8),nan,nan,203083,Andre Drummond,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
261647,21600879,4,11:01,MISS Leuer 6' Hook Shot,nan,nan,202720,Jon Leuer,DET,0,nan,nan,0,nan,nan,Missed Shot ,nan
261648,21600879,4,11:00,Leuer REBOUND (Off:1 Def:2),nan,nan,202720,Jon Leuer,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
261649,21600879,4,10:53,Leuer 6' Jump Shot (8 PTS),nan,79 - 76,202720,Jon Leuer,DET,0,nan,nan,0,nan,nan,Made Shot ,nan
261650,21600879,4,10:43,Johnson STEAL (2 STL),Olynyk Lost Ball Turnover (P3.T15),nan,203482,Kelly Olynyk,BOS,1626169,Stanley Johnson,DET,0,nan,nan,Turnover ,Lost Ball
261651,21600879,4,10:34,Drummond Bad Pass Turnover (P3.T17),Brown STEAL (2 STL),nan,203083,Andre Drummond,DET,1627759,Jaylen Brown,BOS,0,nan,nan,Turnover ,Bad Pass
261652,21600879,4,10:34,Smith P.FOUL (P4.T1) (N.Buchert),nan,nan,202397,Ish Smith,DET,1627759,Jaylen Brown,BOS,0,nan,nan,Foul ,Personal
261653,21600879,4,10:34,nan,SUB: Horford FOR Olynyk,nan,203482,Kelly Olynyk,BOS,201143,Al Horford,BOS,0,nan,nan,Substitution ,nan
261654,21600879,4,10:34,nan,SUB: Jerebko FOR Zeller,nan,203092,Tyler Zeller,BOS,201973,Jonas Jerebko,BOS,0,nan,nan,Substitution ,nan
261655,21600879,4,10:26,Johnson P.FOUL (P1.T2) (D.Stafford),nan,nan,1626169,Stanley Johnson,DET,203935,Marcus Smart,BOS,0,nan,nan,Foul ,Personal
261656,21600879,4,10:10,nan,MISS Jerebko 9' Jump Bank Shot,nan,201973,Jonas Jerebko,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
261657,21600879,4,10:08,Drummond REBOUND (Off:1 Def:9),nan,nan,203083,Andre Drummond,DET,0,nan,nan,0,nan,nan,Rebound ,Unknown
261658,21600879,4,10:02,nan,Smart S.FOUL (P2.T1) (D.Stafford),nan,203935,Marcus Smart,BOS,202720,Jon Leuer,DET,0,nan,nan,Foul ,Shooting
261659,21600879,4,10:02,MISS Leuer Free Throw 1 of 2,nan,nan,202720,Jon Leuer,DET,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
261660,21600879,4,10:02,PISTONS Rebound,nan,nan,1610612765,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Normal Rebound
261661,21600879,4,10:02,nan,SUB: Thomas FOR Rozier,nan,1626179,Terry Rozier,BOS,202738,Isaiah Thomas,BOS,0,nan,nan,Substitution ,nan
261662,21600879,4,10:02,MISS Leuer Free Throw 2 of 2,nan,nan,202720,Jon Leuer,DET,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
261663,21600879,4,10:01,nan,Horford REBOUND (Off:0 Def:7),nan,201143,Al Horford,BOS,0,nan,nan,0,nan,nan,Rebound ,Unknown
261664,21600879,4,9:41,nan,Smart 14' Jump Shot (7 PTS),81 - 76,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Made Shot ,nan
261665,21600879,4,9:41,Drummond S.FOUL (P1.T3) (N.Buchert),nan,nan,203083,Andre Drummond,DET,203935,Marcus Smart,BOS,0,nan,nan,Foul ,Shooting
261666,21600879,4,9:41,nan,Smart Free Throw 1 of 1 (8 PTS),82 - 76,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
261667,21600879,4,9:26,Smith 15' Jump Bank Shot (2 PTS),nan,82 - 78,202397,Ish Smith,DET,0,nan,nan,0,nan,nan,Made Shot ,nan
