sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
179653,21600212,4,12:00,nan,nan,63 - 71,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
179654,21600212,4,11:56,Bayless P.FOUL (P3.T1) (D.Richardson),nan,nan,201573,Jerryd Bayless,PHI,1626150,Andrew Harrison,MEM,0,nan,nan,Foul ,Personal
179655,21600212,4,11:43,nan,MISS Randolph 3' Jump Shot,nan,2216,Zach Randolph,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
179656,21600212,4,11:41,nan,Grizzlies Rebound,nan,1610612763,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
179657,21600212,4,11:36,nan,MISS Daniels 19' Jump Shot,nan,203584,Troy Daniels,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
179658,21600212,4,11:34,Embiid REBOUND (Off:1 Def:8),nan,nan,203954,Joel Embiid,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
179659,21600212,4,11:15,Covington Lost Ball Turnover (P4.T15),Martin STEAL (2 STL),nan,203496,Robert Covington,PHI,1626185,Jarell Martin,MEM,0,nan,nan,Turnover ,Lost Ball
179660,21600212,4,11:05,nan,MISS Carter 25' 3PT Jump Shot,nan,1713,Vince Carter,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
179661,21600212,4,11:03,Embiid REBOUND (Off:1 Def:9),nan,nan,203954,Joel Embiid,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
179662,21600212,4,10:52,nan,Harrison P.FOUL (P3.T1) (N.Buchert),nan,1626150,Andrew Harrison,MEM,201573,Jerryd Bayless,PHI,0,nan,nan,Foul ,Personal
179663,21600212,4,10:52,nan,nan,nan,399,Sean Rooks,nan,0,nan,nan,0,nan,nan,Instant Replay ,Altercation Ruling
179664,21600212,4,10:52,nan,nan,nan,201573,Jerryd Bayless,PHI,1626150,Andrew Harrison,MEM,0,nan,nan,Foul ,Double Technical
179665,21600212,4,10:52,SUB: McConnell FOR Bayless,nan,nan,201573,Jerryd Bayless,PHI,204456,T.J. McConnell,PHI,0,nan,nan,Substitution ,nan
179666,21600212,4,10:52,SUB: Thompson FOR Covington,nan,nan,203496,Robert Covington,PHI,203138,Hollis Thompson,PHI,0,nan,nan,Substitution ,nan
179667,21600212,4,10:52,nan,SUB: Conley FOR Martin,nan,1626185,Jarell Martin,MEM,201144,Mike Conley,MEM,0,nan,nan,Substitution ,nan
179668,21600212,4,10:52,nan,SUB: Gasol FOR Daniels,nan,203584,Troy Daniels,MEM,201188,Marc Gasol,MEM,0,nan,nan,Substitution ,nan
179669,21600212,4,10:41,MISS Embiid 25' 3PT Jump Shot,nan,nan,203954,Joel Embiid,PHI,0,nan,nan,0,nan,nan,Missed Shot ,nan
179670,21600212,4,10:40,nan,Randolph REBOUND (Off:0 Def:4),nan,2216,Zach Randolph,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
179671,21600212,4,10:25,nan,Carter  Driving Layup (7 PTS),65 - 71,1713,Vince Carter,MEM,0,nan,nan,0,nan,nan,Made Shot ,nan
179672,21600212,4,10:25,Saric S.FOUL (P3.T2) (P.Fraher),nan,nan,203967,Dario Saric,PHI,1713,Vince Carter,MEM,0,nan,nan,Foul ,Shooting
179673,21600212,4,10:25,nan,MISS Carter Free Throw 1 of 1,nan,1713,Vince Carter,MEM,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
179674,21600212,4,10:24,McConnell REBOUND (Off:0 Def:1),nan,nan,204456,T.J. McConnell,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
179675,21600212,4,10:11,Embiid Bad Pass Turnover (P5.T16),Harrison STEAL (3 STL),nan,203954,Joel Embiid,PHI,1626150,Andrew Harrison,MEM,0,nan,nan,Turnover ,Bad Pass
179676,21600212,4,9:57,nan,Gasol 25' 3PT Jump Shot (15 PTS) (Harrison 5 AST),68 - 71,201188,Marc Gasol,MEM,1626150,Andrew Harrison,MEM,0,nan,nan,Made Shot ,nan
179677,21600212,4,9:40,Jump Ball Stauskas vs. Harrison: Tip to Gasol,nan,nan,203917,Nik Stauskas,PHI,1626150,Andrew Harrison,MEM,201188,Marc Gasol,MEM,Jump Ball ,nan
179678,21600212,4,9:40,Stauskas Lost Ball Turnover (P1.T17),Harrison STEAL (4 STL),nan,203917,Nik Stauskas,PHI,1626150,Andrew Harrison,MEM,0,nan,nan,Turnover ,Lost Ball
