sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
251163,21600792,4,12:00,nan,nan,70 - 86,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
251164,21600792,4,11:38,Green 27' 3PT Jump Shot (16 PTS) (Livingston 1 AST),nan,70 - 89,203110,Draymond Green,GSW,2733,Shaun Livingston,GSW,0,nan,nan,Made Shot ,nan
251165,21600792,4,11:23,nan,MISS Rondo 12' Jump Shot,nan,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Missed Shot ,nan
251166,21600792,4,11:23,nan,Rondo REBOUND (Off:1 Def:4),nan,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
251167,21600792,4,11:23,nan,Rondo 3' Layup (8 PTS),72 - 89,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Made Shot ,nan
251168,21600792,4,11:23,Livingston S.FOUL (P2.T1) (J.Tiven),nan,nan,2733,Shaun Livingston,GSW,200765,Rajon Rondo,CHI,0,nan,nan,Foul ,Shooting
251169,21600792,4,11:23,nan,MISS Rondo Free Throw 1 of 1,nan,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
251170,21600792,4,11:21,Iguodala REBOUND (Off:1 Def:2),nan,nan,2738,Andre Iguodala,GSW,0,nan,nan,0,nan,nan,Rebound ,Unknown
251171,21600792,4,11:16,MISS Livingston 14' Turnaround Fadeaway Shot,nan,nan,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
251172,21600792,4,11:12,nan,Rondo REBOUND (Off:1 Def:5),nan,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
251173,21600792,4,10:55,nan,McDermott 18' Jump Shot (2 PTS) (Canaan 1 AST),74 - 89,203926,Doug McDermott,CHI,203477,Isaiah Canaan,CHI,0,nan,nan,Made Shot ,nan
251174,21600792,4,10:36,MISS Green  3PT Jump Shot,nan,nan,203110,Draymond Green,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
251175,21600792,4,10:36,nan,Canaan REBOUND (Off:0 Def:2),nan,203477,Isaiah Canaan,CHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
251176,21600792,4,10:24,nan,Mirotic Traveling Turnover (P1.T12),nan,202703,Nikola Mirotic,CHI,0,nan,nan,0,nan,nan,Turnover ,Traveling
251177,21600792,4,10:04,Thompson 17' Pullup Jump Shot (17 PTS) (Livingston 2 AST),nan,74 - 91,202691,Klay Thompson,GSW,2733,Shaun Livingston,GSW,0,nan,nan,Made Shot ,nan
251178,21600792,4,9:46,nan,Mirotic 27' 3PT Pullup Jump Shot (10 PTS) (McDermott 1 AST),77 - 91,202703,Nikola Mirotic,CHI,203926,Doug McDermott,CHI,0,nan,nan,Made Shot ,nan
251179,21600792,4,9:32,nan,Mirotic P.FOUL (P3.T1) (G.Petraitis),nan,202703,Nikola Mirotic,CHI,203110,Draymond Green,GSW,0,nan,nan,Foul ,Personal
251180,21600792,4,9:26,Thompson 24' 3PT Step Back Jump Shot (20 PTS) (Iguodala 4 AST),nan,77 - 94,202691,Klay Thompson,GSW,2738,Andre Iguodala,GSW,0,nan,nan,Made Shot ,nan
251181,21600792,4,9:13,nan,MISS McDermott 17' Jump Shot,nan,203926,Doug McDermott,CHI,0,nan,nan,0,nan,nan,Missed Shot ,nan
251182,21600792,4,9:12,Livingston REBOUND (Off:0 Def:1),nan,nan,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Rebound ,Unknown
251183,21600792,4,9:04,MISS Thompson 3' Running Layup,nan,nan,202691,Klay Thompson,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
251184,21600792,4,9:04,nan,Felicio REBOUND (Off:2 Def:2),nan,1626245,Cristiano Felicio,CHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
251185,21600792,4,8:56,nan,Rondo 6' Driving Hook Shot (10 PTS),79 - 94,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Made Shot ,nan
251186,21600792,4,8:34,Thompson 22' Jump Shot (22 PTS),nan,79 - 96,202691,Klay Thompson,GSW,0,nan,nan,0,nan,nan,Made Shot ,nan
251187,21600792,4,8:17,nan,Rondo 2' Driving Finger Roll Layup (12 PTS),81 - 96,200765,Rajon Rondo,CHI,0,nan,nan,0,nan,nan,Made Shot ,nan
251188,21600792,4,7:59,Thompson 15' Jump Shot (24 PTS) (Iguodala 5 AST),nan,81 - 98,202691,Klay Thompson,GSW,2738,Andre Iguodala,GSW,0,nan,nan,Made Shot ,nan
251189,21600792,4,7:43,McAdoo S.FOUL (P2.T2) (G.Petraitis),nan,nan,203949,James Michael McAdoo,GSW,203477,Isaiah Canaan,CHI,0,nan,nan,Foul ,Shooting
251190,21600792,4,7:43,nan,nan,nan,0,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Official
251191,21600792,4,7:43,nan,SUB: Carter-Williams FOR McDermott,nan,203926,Doug McDermott,CHI,203487,Michael Carter-Williams,CHI,0,nan,nan,Substitution ,nan
251192,21600792,4,7:43,nan,Canaan Free Throw 1 of 2 (5 PTS),82 - 98,203477,Isaiah Canaan,CHI,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
251193,21600792,4,7:43,nan,Canaan Free Throw 2 of 2 (6 PTS),83 - 98,203477,Isaiah Canaan,CHI,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
251194,21600792,4,7:28,nan,Carter-Williams S.FOUL (P1.T2) (S.Foster),nan,203487,Michael Carter-Williams,CHI,202691,Klay Thompson,GSW,0,nan,nan,Foul ,Shooting
