sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
193022,21600319,4,12:00,nan,nan,72 - 64,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
193023,21600319,4,11:36,nan,MISS Mills 24' 3PT Jump Shot,nan,201988,Patty Mills,SAS,0,nan,nan,0,nan,nan,Missed Shot ,nan
193024,21600319,4,11:35,Muhammad REBOUND (Off:1 Def:2),nan,nan,203498,Shabazz Muhammad,MIN,0,nan,nan,0,nan,nan,Rebound ,Unknown
193025,21600319,4,11:14,MISS Dunn 19' Jump Shot,nan,nan,1627739,Kris Dunn,MIN,0,nan,nan,0,nan,nan,Missed Shot ,nan
193026,21600319,4,11:13,nan,Anderson REBOUND (Off:0 Def:4),nan,203937,Kyle Anderson,SAS,0,nan,nan,0,nan,nan,Rebound ,Unknown
193027,21600319,4,11:05,Dunn S.FOUL (P3.T1) (T.Washington),nan,nan,1627739,Kris Dunn,MIN,203473,Dewayne Dedmon,SAS,0,nan,nan,Foul ,Shooting
193028,21600319,4,11:05,nan,MISS Dedmon Free Throw 1 of 2,nan,203473,Dewayne Dedmon,SAS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
193029,21600319,4,11:05,nan,Spurs Rebound,nan,1610612759,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Normal Rebound
193030,21600319,4,11:05,nan,Dedmon Free Throw 2 of 2 (5 PTS),73 - 64,203473,Dewayne Dedmon,SAS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
193031,21600319,4,10:50,MISS LaVine 8' Jump Shot,nan,nan,203897,Zach LaVine,MIN,0,nan,nan,0,nan,nan,Missed Shot ,nan
193032,21600319,4,10:48,nan,Anderson REBOUND (Off:0 Def:5),nan,203937,Kyle Anderson,SAS,0,nan,nan,0,nan,nan,Rebound ,Unknown
193033,21600319,4,10:42,nan,Simmons 24' 3PT Jump Shot (5 PTS) (Anderson 2 AST),76 - 64,203613,Jonathon Simmons,SAS,203937,Kyle Anderson,SAS,0,nan,nan,Made Shot ,nan
193034,21600319,4,10:28,nan,Anderson Personal Block Foul (P2.T1) (T.Washington),nan,203937,Kyle Anderson,SAS,203498,Shabazz Muhammad,MIN,0,nan,nan,Foul ,Personal Block
193035,21600319,4,10:28,nan,SUB: Laprovittola FOR Mills,nan,201988,Patty Mills,SAS,1627879,Nicolas Laprovittola,SAS,0,nan,nan,Substitution ,nan
193036,21600319,4,10:23,MISS Muhammad 2' Layup,Anderson BLOCK (1 BLK),nan,203498,Shabazz Muhammad,MIN,0,nan,nan,203937,Kyle Anderson,SAS,Missed Shot ,nan
193037,21600319,4,10:21,nan,Dedmon REBOUND (Off:0 Def:7),nan,203473,Dewayne Dedmon,SAS,0,nan,nan,0,nan,nan,Rebound ,Unknown
193038,21600319,4,10:01,nan,MISS Lee 5' Jump Shot,nan,101135,David Lee,SAS,0,nan,nan,0,nan,nan,Missed Shot ,nan
193039,21600319,4,10:00,nan,Dedmon REBOUND (Off:1 Def:7),nan,203473,Dewayne Dedmon,SAS,0,nan,nan,0,nan,nan,Rebound ,Unknown
193040,21600319,4,9:48,nan,Lee Out of Bounds - Bad Pass Turnover Turnover (P1.T9),nan,101135,David Lee,SAS,0,nan,nan,0,nan,nan,Turnover ,Out-of-Bounds Bad Pass Turnover
193041,21600319,4,9:38,Dunn 2' Driving Layup (13 PTS),nan,76 - 66,1627739,Kris Dunn,MIN,0,nan,nan,0,nan,nan,Made Shot ,nan
193042,21600319,4,9:24,nan,Anderson 10' Jump Shot (4 PTS),78 - 66,203937,Kyle Anderson,SAS,0,nan,nan,0,nan,nan,Made Shot ,nan
193043,21600319,4,9:14,nan,Laprovittola P.FOUL (P4.T2) (K.Lane),nan,1627879,Nicolas Laprovittola,SAS,1627739,Kris Dunn,MIN,0,nan,nan,Foul ,Personal
193044,21600319,4,9:01,Bjelica  3PT Jump Shot (5 PTS) (Dunn 2 AST),nan,78 - 69,202357,Nemanja Bjelica,MIN,1627739,Kris Dunn,MIN,0,nan,nan,Made Shot ,nan
193045,21600319,4,8:50,nan,Spurs Timeout: Regular (Reg.4 Short 0),nan,1610612759,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
193046,21600319,4,8:50,nan,SUB: Leonard FOR Simmons,nan,203613,Jonathon Simmons,SAS,202695,Kawhi Leonard,SAS,0,nan,nan,Substitution ,nan
193047,21600319,4,8:50,nan,SUB: Aldridge FOR Dedmon,nan,203473,Dewayne Dedmon,SAS,200746,LaMarcus Aldridge,SAS,0,nan,nan,Substitution ,nan
193048,21600319,4,8:46,Bjelica P.FOUL (P1.T2) (T.Washington),nan,nan,202357,Nemanja Bjelica,MIN,200746,LaMarcus Aldridge,SAS,0,nan,nan,Foul ,Personal
193049,21600319,4,8:40,Bjelica P.FOUL (P2.T3) (K.Lane),nan,nan,202357,Nemanja Bjelica,MIN,200746,LaMarcus Aldridge,SAS,0,nan,nan,Foul ,Personal
193050,21600319,4,8:40,SUB: Wiggins FOR LaVine,nan,nan,203897,Zach LaVine,MIN,203952,Andrew Wiggins,MIN,0,nan,nan,Substitution ,nan
193051,21600319,4,8:34,Dunn Violation:Kicked Ball (.),nan,nan,1627739,Kris Dunn,MIN,0,nan,nan,0,nan,nan,Violation ,Kicked Ball
