sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
103605,21500827,4,12:00,nan,nan,86 - 73,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
103606,21500827,4,11:41,MISS McCullough 6' Driving Hook Shot,nan,nan,1626191,Chris McCullough,BKN,0,nan,nan,0,nan,nan,Missed Shot ,nan
103607,21500827,4,11:40,nan,Jefferson REBOUND (Off:1 Def:5),nan,2744,Al Jefferson,CHA,0,nan,nan,0,nan,nan,Rebound ,Unknown
103608,21500827,4,11:35,Bogdanovic P.FOUL (P1.T1) (S.Corbin),nan,nan,202711,Bojan Bogdanovic,BKN,203087,Jeremy Lamb,CHA,0,nan,nan,Foul ,Personal
103609,21500827,4,11:21,nan,Kaminsky 19' Jump Shot (2 PTS) (Lamb 3 AST),88 - 73,1626163,Frank Kaminsky,CHA,203087,Jeremy Lamb,CHA,0,nan,nan,Made Shot ,nan
103610,21500827,4,11:01,Larkin 3' Driving Layup (4 PTS) (Brown 1 AST),nan,88 - 75,203499,Shane Larkin,BKN,203900,Markel Brown,BKN,0,nan,nan,Made Shot ,nan
103611,21500827,4,10:45,nan,MISS Lin 2' Driving Layup,nan,202391,Jeremy Lin,CHA,0,nan,nan,0,nan,nan,Missed Shot ,nan
103612,21500827,4,10:44,Robinson REBOUND (Off:0 Def:3),nan,nan,203080,Thomas Robinson,BKN,0,nan,nan,0,nan,nan,Rebound ,Unknown
103613,21500827,4,10:34,MISS Brown 25' 3PT Jump Shot,nan,nan,203900,Markel Brown,BKN,0,nan,nan,0,nan,nan,Missed Shot ,nan
103614,21500827,4,10:33,nan,Lamb REBOUND (Off:1 Def:2),nan,203087,Jeremy Lamb,CHA,0,nan,nan,0,nan,nan,Rebound ,Unknown
103615,21500827,4,10:19,nan,MISS Lin 24' 3PT Jump Shot,nan,202391,Jeremy Lin,CHA,0,nan,nan,0,nan,nan,Missed Shot ,nan
103616,21500827,4,10:18,Robinson REBOUND (Off:0 Def:4),nan,nan,203080,Thomas Robinson,BKN,0,nan,nan,0,nan,nan,Rebound ,Unknown
