sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
50490,21500401,4,12:00,nan,nan,71 - 83,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
50491,21500401,4,11:48,nan,Clippers T.Foul (Def. 3 Sec Smith ) (J.Tiven),nan,2746,Josh Smith,LAC,0,nan,nan,0,nan,nan,Foul ,Defense 3 Second
50492,21500401,4,11:48,Thornton Free Throw Technical (5 PTS),nan,71 - 84,201977,Marcus Thornton,HOU,0,nan,nan,0,nan,nan,Free Throw ,Free Throw Technical
50493,21500401,4,11:38,Howard 3' Layup (20 PTS) (Beverley 1 AST),nan,71 - 86,2730,Dwight Howard,HOU,201976,Patrick Beverley,HOU,0,nan,nan,Made Shot ,nan
50494,21500401,4,11:27,Brewer P.FOUL (P2.T1) (M.McCutchen),nan,nan,201147,Corey Brewer,HOU,1718,Paul Pierce,LAC,0,nan,nan,Foul ,Personal
50495,21500401,4,11:12,nan,Griffin 20' Jump Shot (19 PTS),73 - 86,201933,Blake Griffin,LAC,0,nan,nan,0,nan,nan,Made Shot ,nan
50496,21500401,4,10:47,Beverley 25' 3PT Step Back Jump Shot (3 PTS),nan,73 - 89,201976,Patrick Beverley,HOU,0,nan,nan,0,nan,nan,Made Shot ,nan
50497,21500401,4,10:26,nan,MISS Smith 25' 3PT Jump Shot,nan,2746,Josh Smith,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
50498,21500401,4,10:25,Brewer REBOUND (Off:0 Def:2),nan,nan,201147,Corey Brewer,HOU,0,nan,nan,0,nan,nan,Rebound ,Unknown
50499,21500401,4,10:20,Thornton  Running Layup (7 PTS) (Brewer 1 AST),nan,73 - 91,201977,Marcus Thornton,HOU,201147,Corey Brewer,HOU,0,nan,nan,Made Shot ,nan
50500,21500401,4,10:19,nan,Clippers Timeout: Regular (Reg.4 Short 1),nan,1610612746,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
50501,21500401,4,10:19,nan,SUB: Jordan FOR Pierce,nan,1718,Paul Pierce,LAC,201599,DeAndre Jordan,LAC,0,nan,nan,Substitution ,nan
50502,21500401,4,10:19,nan,SUB: Crawford FOR Smith,nan,2746,Josh Smith,LAC,2037,Jamal Crawford,LAC,0,nan,nan,Substitution ,nan
50503,21500401,4,10:19,SUB: Motiejunas FOR Brewer,nan,nan,201147,Corey Brewer,HOU,202700,Donatas Motiejunas,HOU,0,nan,nan,Substitution ,nan
50504,21500401,4,10:01,Howard S.FOUL (P4.T2) (M.McCutchen),nan,nan,2730,Dwight Howard,HOU,201933,Blake Griffin,LAC,0,nan,nan,Foul ,Shooting
50505,21500401,4,10:01,nan,MISS Griffin Free Throw 1 of 2,nan,201933,Blake Griffin,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
50506,21500401,4,10:01,nan,Clippers Rebound,nan,1610612746,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Normal Rebound
50507,21500401,4,10:01,nan,Griffin Free Throw 2 of 2 (20 PTS),74 - 91,201933,Blake Griffin,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
50508,21500401,4,9:48,nan,Stephenson Personal Take Foul (P5.T1) (M.McCutchen),nan,202362,Lance Stephenson,LAC,2730,Dwight Howard,HOU,0,nan,nan,Foul ,Personal Take
50509,21500401,4,9:40,MISS Howard 4' Turnaround Hook Shot,Jordan BLOCK (4 BLK),nan,2730,Dwight Howard,HOU,0,nan,nan,201599,DeAndre Jordan,LAC,Missed Shot ,nan
50510,21500401,4,9:39,nan,Griffin REBOUND (Off:0 Def:8),nan,201933,Blake Griffin,LAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
50511,21500401,4,9:29,nan,MISS Crawford 24' 3PT Jump Shot,nan,2037,Jamal Crawford,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
50512,21500401,4,9:28,Beverley REBOUND (Off:0 Def:5),nan,nan,201976,Patrick Beverley,HOU,0,nan,nan,0,nan,nan,Rebound ,Unknown
50513,21500401,4,9:23,nan,Rivers P.FOUL (P4.T2) (J.Tiven),nan,203085,Austin Rivers,LAC,201976,Patrick Beverley,HOU,0,nan,nan,Foul ,Personal
50514,21500401,4,9:09,nan,Griffin P.FOUL (P5.T3) (M.McCutchen),nan,201933,Blake Griffin,LAC,202700,Donatas Motiejunas,HOU,0,nan,nan,Foul ,Personal
50515,21500401,4,9:01,Beverley Traveling Turnover (P4.T15),nan,nan,201976,Patrick Beverley,HOU,0,nan,nan,0,nan,nan,Turnover ,Traveling
50516,21500401,4,8:47,Motiejunas P.FOUL (P5.T3) (M.Boland),nan,nan,202700,Donatas Motiejunas,HOU,201933,Blake Griffin,LAC,0,nan,nan,Foul ,Personal
50517,21500401,4,8:36,nan,Griffin  Driving Layup (22 PTS),76 - 91,201933,Blake Griffin,LAC,0,nan,nan,0,nan,nan,Made Shot ,nan
50518,21500401,4,8:22,Ariza 13' Pullup Jump Shot (17 PTS),nan,76 - 93,2772,Trevor Ariza,HOU,0,nan,nan,0,nan,nan,Made Shot ,nan
50519,21500401,4,8:07,nan,MISS Rivers 24' 3PT Jump Shot,nan,203085,Austin Rivers,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
50520,21500401,4,8:06,nan,Stephenson REBOUND (Off:1 Def:1),nan,202362,Lance Stephenson,LAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
50521,21500401,4,7:50,Howard BLOCK (2 BLK),MISS Rivers 6' Turnaround Jump Shot,nan,203085,Austin Rivers,LAC,0,nan,nan,2730,Dwight Howard,HOU,Missed Shot ,nan
50522,21500401,4,7:48,Ariza REBOUND (Off:1 Def:4),nan,nan,2772,Trevor Ariza,HOU,0,nan,nan,0,nan,nan,Rebound ,Unknown
50523,21500401,4,7:44,Howard  Running Dunk (22 PTS) (Ariza 3 AST),nan,76 - 95,2730,Dwight Howard,HOU,2772,Trevor Ariza,HOU,0,nan,nan,Made Shot ,nan
50524,21500401,4,7:38,nan,Clippers Timeout: Regular (Reg.5 Short 1),nan,1610612746,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
50525,21500401,4,7:38,nan,SUB: Paul FOR Rivers,nan,203085,Austin Rivers,LAC,101108,Chris Paul,LAC,0,nan,nan,Substitution ,nan
50526,21500401,4,7:38,nan,SUB: Redick FOR Stephenson,nan,202362,Lance Stephenson,LAC,200755,JJ Redick,LAC,0,nan,nan,Substitution ,nan
50527,21500401,4,7:38,SUB: Harden FOR Thornton,nan,nan,201977,Marcus Thornton,HOU,201935,James Harden,HOU,0,nan,nan,Substitution ,nan
50528,21500401,4,7:25,Howard P.FOUL (P5.T4) (J.Tiven),nan,nan,2730,Dwight Howard,HOU,201933,Blake Griffin,LAC,0,nan,nan,Foul ,Personal
50529,21500401,4,7:25,SUB: Capela FOR Motiejunas,nan,nan,202700,Donatas Motiejunas,HOU,203991,Clint Capela,HOU,0,nan,nan,Substitution ,nan
50530,21500401,4,7:20,Beverley Personal Block Foul (P4.PN) (J.Tiven),nan,nan,201976,Patrick Beverley,HOU,101108,Chris Paul,LAC,0,nan,nan,Foul ,Personal Block
50531,21500401,4,7:20,nan,Paul Free Throw 1 of 2 (11 PTS),77 - 95,101108,Chris Paul,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
50532,21500401,4,7:20,SUB: Jones FOR Howard,nan,nan,2730,Dwight Howard,HOU,203093,Terrence Jones,HOU,0,nan,nan,Substitution ,nan
50533,21500401,4,7:20,nan,Paul Free Throw 2 of 2 (12 PTS),78 - 95,101108,Chris Paul,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
50534,21500401,4,7:19,nan,Crawford Personal Take Foul (P3.T4) (J.Tiven),nan,2037,Jamal Crawford,LAC,203991,Clint Capela,HOU,0,nan,nan,Foul ,Personal Take
50535,21500401,4,7:19,SUB: Motiejunas FOR Capela,nan,nan,203991,Clint Capela,HOU,202700,Donatas Motiejunas,HOU,0,nan,nan,Substitution ,nan
50536,21500401,4,7:04,Harden Bad Pass Turnover (P5.T16),Paul STEAL (7 STL),nan,201935,James Harden,HOU,101108,Chris Paul,LAC,0,nan,nan,Turnover ,Bad Pass
50537,21500401,4,6:57,Jones S.FOUL (P1.PN) (M.Boland),nan,nan,203093,Terrence Jones,HOU,201599,DeAndre Jordan,LAC,0,nan,nan,Foul ,Shooting
50538,21500401,4,6:57,nan,MISS Jordan Free Throw 1 of 2,nan,201599,DeAndre Jordan,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
50539,21500401,4,6:57,nan,Clippers Rebound,nan,1610612746,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Normal Rebound
50540,21500401,4,6:57,nan,MISS Jordan Free Throw 2 of 2,nan,201599,DeAndre Jordan,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
50541,21500401,4,6:57,Ariza REBOUND (Off:1 Def:5),nan,nan,2772,Trevor Ariza,HOU,0,nan,nan,0,nan,nan,Rebound ,Unknown
50542,21500401,4,6:54,nan,Crawford Personal Take Foul (P4.PN) (M.McCutchen),nan,2037,Jamal Crawford,LAC,202700,Donatas Motiejunas,HOU,0,nan,nan,Foul ,Personal Take
50543,21500401,4,6:54,Motiejunas Free Throw 1 of 2 (7 PTS),nan,78 - 96,202700,Donatas Motiejunas,HOU,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
50544,21500401,4,6:54,Motiejunas Free Throw 2 of 2 (8 PTS),nan,78 - 97,202700,Donatas Motiejunas,HOU,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
50545,21500401,4,6:29,nan,MISS Paul 28' 3PT Jump Shot,nan,101108,Chris Paul,LAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
50546,21500401,4,6:28,Motiejunas REBOUND (Off:0 Def:3),nan,nan,202700,Donatas Motiejunas,HOU,0,nan,nan,0,nan,nan,Rebound ,Unknown
50547,21500401,4,6:22,Beverley 24' 3PT Jump Shot (6 PTS) (Harden 11 AST),nan,78 - 100,201976,Patrick Beverley,HOU,201935,James Harden,HOU,0,nan,nan,Made Shot ,nan
50548,21500401,4,6:05,nan,Redick  3PT Jump Shot (18 PTS) (Paul 10 AST),81 - 100,200755,JJ Redick,LAC,101108,Chris Paul,LAC,0,nan,nan,Made Shot ,nan
50549,21500401,4,6:05,Harden S.FOUL (P4.PN) (M.Boland),nan,nan,201935,James Harden,HOU,200755,JJ Redick,LAC,0,nan,nan,Foul ,Shooting
50550,21500401,4,6:05,nan,SUB: Aldrich FOR Griffin,nan,201933,Blake Griffin,LAC,202332,Cole Aldrich,LAC,0,nan,nan,Substitution ,nan
50551,21500401,4,6:05,nan,SUB: Stephenson FOR Jordan,nan,201599,DeAndre Jordan,LAC,202362,Lance Stephenson,LAC,0,nan,nan,Substitution ,nan
50552,21500401,4,6:05,nan,SUB: Prigioni FOR Paul,nan,101108,Chris Paul,LAC,203143,Pablo Prigioni,LAC,0,nan,nan,Substitution ,nan
50553,21500401,4,6:05,nan,SUB: Rivers FOR Crawford,nan,2037,Jamal Crawford,LAC,203085,Austin Rivers,LAC,0,nan,nan,Substitution ,nan
50554,21500401,4,6:05,nan,Redick Free Throw 1 of 1 (19 PTS),82 - 100,200755,JJ Redick,LAC,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
