sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
159058,21600048,4,12:00,nan,nan,79 - 84,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
159059,21600048,4,11:47,nan,MISS Clarkson 9' Floating Jump Shot,nan,203903,Jordan Clarkson,LAL,0,nan,nan,0,nan,nan,Missed Shot ,nan
159060,21600048,4,11:47,nan,Nance Jr. REBOUND (Off:3 Def:1),nan,1626204,Larry Nance Jr.,LAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
159061,21600048,4,11:46,Brooks BLOCK (1 BLK),MISS Nance Jr. 2' Layup,nan,1626204,Larry Nance Jr.,LAL,0,nan,nan,201166,Aaron Brooks,IND,Missed Shot ,nan
159062,21600048,4,11:46,nan,Lakers Rebound,nan,1610612747,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
159063,21600048,4,11:34,Miles STEAL (1 STL),Williams Bad Pass Turnover (P4.T18),nan,101150,Lou Williams,LAL,101139,CJ Miles,IND,0,nan,nan,Turnover ,Bad Pass
159064,21600048,4,11:28,Miles Lost Ball Turnover (P1.T15),Nance Jr. STEAL (5 STL),nan,101139,CJ Miles,IND,1626204,Larry Nance Jr.,LAL,0,nan,nan,Turnover ,Lost Ball
159065,21600048,4,11:17,nan,Clarkson 1' Driving Reverse Layup (13 PTS),81 - 84,203903,Jordan Clarkson,LAL,0,nan,nan,0,nan,nan,Made Shot ,nan
159066,21600048,4,11:00,MISS Ellis 17' Jump Shot,nan,nan,101145,Monta Ellis,IND,0,nan,nan,0,nan,nan,Missed Shot ,nan
159067,21600048,4,10:59,nan,Black REBOUND (Off:0 Def:5),nan,204028,Tarik Black,LAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
159068,21600048,4,10:49,Miles BLOCK (1 BLK),MISS Clarkson 6' Jump Shot,nan,203903,Jordan Clarkson,LAL,0,nan,nan,101139,CJ Miles,IND,Missed Shot ,nan
159069,21600048,4,10:47,Seraphin REBOUND (Off:0 Def:1),nan,nan,202338,Kevin Seraphin,IND,0,nan,nan,0,nan,nan,Rebound ,Unknown
159070,21600048,4,10:38,MISS Miles 27' 3PT Jump Shot,nan,nan,101139,CJ Miles,IND,0,nan,nan,0,nan,nan,Missed Shot ,nan
159071,21600048,4,10:37,Seraphin REBOUND (Off:1 Def:1),nan,nan,202338,Kevin Seraphin,IND,0,nan,nan,0,nan,nan,Rebound ,Unknown
159072,21600048,4,10:34,Seraphin 10' Turnaround Hook Shot (2 PTS),nan,81 - 86,202338,Kevin Seraphin,IND,0,nan,nan,0,nan,nan,Made Shot ,nan
159073,21600048,4,10:14,nan,Black  Dunk (6 PTS) (Nance Jr. 1 AST),83 - 86,204028,Tarik Black,LAL,1626204,Larry Nance Jr.,LAL,0,nan,nan,Made Shot ,nan
159074,21600048,4,9:55,Allen 5' Hook Shot (4 PTS) (Ellis 3 AST),nan,83 - 88,202730,Lavoy Allen,IND,101145,Monta Ellis,IND,0,nan,nan,Made Shot ,nan
159075,21600048,4,9:42,nan,Nance Jr. 18' Jump Shot (7 PTS) (Calderon 2 AST),85 - 88,1626204,Larry Nance Jr.,LAL,101181,Jose Calderon,LAL,0,nan,nan,Made Shot ,nan
159076,21600048,4,9:24,Ellis 2' Driving Layup (17 PTS),nan,85 - 90,101145,Monta Ellis,IND,0,nan,nan,0,nan,nan,Made Shot ,nan
