sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
138877,21501114,4,12:00,nan,nan,84 - 68,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
138878,21501114,4,11:36,Green BLOCK (1 BLK),MISS Arthur 3' Layup,nan,201589,Darrell Arthur,DEN,0,nan,nan,203210,JaMychal Green,MEM,Missed Shot ,nan
138879,21501114,4,11:36,nan,Lauvergne REBOUND (Off:1 Def:2),nan,203530,Joffrey Lauvergne,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
138880,21501114,4,11:36,nan,Nuggets Turnover: Shot Clock (T#14),nan,1610612743,nan,nan,0,nan,nan,0,nan,nan,Turnover ,Shot Clock Turnover
138881,21501114,4,11:19,Carter  Cutting Dunk Shot (3 PTS) (Munford 1 AST),nan,84 - 70,1713,Vince Carter,MEM,204098,Xavier Munford,MEM,0,nan,nan,Made Shot ,nan
138882,21501114,4,10:58,nan,MISS Toupane  3PT Jump Shot,nan,1626253,Axel Toupane,DEN,0,nan,nan,0,nan,nan,Missed Shot ,nan
138883,21501114,4,10:57,Green REBOUND (Off:5 Def:2),nan,nan,203210,JaMychal Green,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
138884,21501114,4,10:49,MISS Barnes  3PT Running Jump Shot,nan,nan,2440,Matt Barnes,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
138885,21501114,4,10:46,nan,Arthur REBOUND (Off:1 Def:4),nan,201589,Darrell Arthur,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
138886,21501114,4,10:28,nan,Arthur 26' 3PT Jump Shot (7 PTS) (Toupane 2 AST),87 - 70,201589,Darrell Arthur,DEN,1626253,Axel Toupane,DEN,0,nan,nan,Made Shot ,nan
138887,21501114,4,10:11,Munford 9' Driving Floating Bank Jump Shot (4 PTS),nan,87 - 72,204098,Xavier Munford,MEM,0,nan,nan,0,nan,nan,Made Shot ,nan
138888,21501114,4,9:52,nan,MISS Barton 5' Pullup Jump Shot,nan,203115,Will Barton,DEN,0,nan,nan,0,nan,nan,Missed Shot ,nan
138889,21501114,4,9:48,Green REBOUND (Off:5 Def:3),nan,nan,203210,JaMychal Green,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
138890,21501114,4,9:39,nan,Barton P.FOUL (P2.T1) (B.Forte),nan,203115,Will Barton,DEN,202362,Lance Stephenson,MEM,0,nan,nan,Foul ,Personal
138891,21501114,4,9:39,nan,SUB: Harris FOR Arthur,nan,201589,Darrell Arthur,DEN,203914,Gary Harris,DEN,0,nan,nan,Substitution ,nan
138892,21501114,4,9:33,Munford 4' Driving Layup (6 PTS),nan,87 - 74,204098,Xavier Munford,MEM,0,nan,nan,0,nan,nan,Made Shot ,nan
138893,21501114,4,9:33,nan,Augustin S.FOUL (P1.T2) (B.Forte),nan,201571,D.J. Augustin,DEN,204098,Xavier Munford,MEM,0,nan,nan,Foul ,Shooting
138894,21501114,4,9:33,MISS Munford Free Throw 1 of 1,nan,nan,204098,Xavier Munford,MEM,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
138895,21501114,4,9:31,Green REBOUND (Off:6 Def:3),nan,nan,203210,JaMychal Green,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
138896,21501114,4,9:28,MISS Munford 4' Floating Jump Shot,nan,nan,204098,Xavier Munford,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
138897,21501114,4,9:28,Barnes REBOUND (Off:4 Def:6),nan,nan,2440,Matt Barnes,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
