sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
139364,21501118,4,12:00,nan,nan,55 - 73,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
139365,21501118,4,11:40,nan,Frazier 1' Driving Finger Roll Layup (6 PTS) (Babbitt 2 AST),57 - 73,204025,Tim Frazier,NOP,202337,Luke Babbitt,NOP,0,nan,nan,Made Shot ,nan
139366,21501118,4,11:19,MISS Diaw 7' Step Back Jump Shot,nan,nan,2564,Boris Diaw,SAS,0,nan,nan,0,nan,nan,Missed Shot ,nan
139367,21501118,4,11:18,nan,Ennis REBOUND (Off:2 Def:2),nan,203516,James Ennis III,NOP,0,nan,nan,0,nan,nan,Rebound ,Unknown
139368,21501118,4,11:06,nan,MISS Cunningham 24' 3PT Jump Shot,nan,201967,Dante Cunningham,NOP,0,nan,nan,0,nan,nan,Missed Shot ,nan
139369,21501118,4,11:04,nan,Frazier REBOUND (Off:1 Def:2),nan,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Rebound ,Unknown
139370,21501118,4,10:58,nan,MISS Babbitt 25' 3PT Jump Shot,nan,202337,Luke Babbitt,NOP,0,nan,nan,0,nan,nan,Missed Shot ,nan
139371,21501118,4,10:57,nan,Pelicans Rebound,nan,1610612740,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
139372,21501118,4,10:57,SUB: Simmons FOR Ginobili,nan,nan,1938,Manu Ginobili,SAS,203613,Jonathon Simmons,SAS,0,nan,nan,Substitution ,nan
139373,21501118,4,10:53,nan,Babbitt 11' Jump Shot (6 PTS) (Cunningham 3 AST),59 - 73,202337,Luke Babbitt,NOP,201967,Dante Cunningham,NOP,0,nan,nan,Made Shot ,nan
139374,21501118,4,10:41,MISS Duncan 18' Jump Shot,nan,nan,1495,Tim Duncan,SAS,0,nan,nan,0,nan,nan,Missed Shot ,nan
139375,21501118,4,10:40,nan,Perkins REBOUND (Off:0 Def:4),nan,2570,Kendrick Perkins,NOP,0,nan,nan,0,nan,nan,Rebound ,Unknown
139376,21501118,4,10:38,Mills STEAL (2 STL),Perkins Lost Ball Turnover (P4.T14),nan,2570,Kendrick Perkins,NOP,201988,Patty Mills,SAS,0,nan,nan,Turnover ,Lost Ball
139377,21501118,4,10:34,Mills 25' 3PT Jump Shot (6 PTS),nan,59 - 76,201988,Patty Mills,SAS,0,nan,nan,0,nan,nan,Made Shot ,nan
139378,21501118,4,10:20,Mills S.FOUL (P1.T1) (B.Adams),nan,nan,201988,Patty Mills,SAS,203516,James Ennis III,NOP,0,nan,nan,Foul ,Shooting
139379,21501118,4,10:20,nan,Ennis Free Throw 1 of 2 (4 PTS),60 - 76,203516,James Ennis III,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
139380,21501118,4,10:20,nan,Ennis Free Throw 2 of 2 (5 PTS),61 - 76,203516,James Ennis III,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
139381,21501118,4,10:11,Mills Lost Ball Turnover (P2.T8),Frazier STEAL (1 STL),nan,201988,Patty Mills,SAS,204025,Tim Frazier,NOP,0,nan,nan,Turnover ,Lost Ball
139382,21501118,4,9:56,Simmons S.FOUL (P1.T2) (B.Adams),nan,nan,203613,Jonathon Simmons,SAS,204025,Tim Frazier,NOP,0,nan,nan,Foul ,Shooting
139383,21501118,4,9:56,nan,MISS Frazier Free Throw 1 of 2,nan,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
139384,21501118,4,9:56,nan,Pelicans Rebound,nan,1610612740,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
139385,21501118,4,9:56,nan,Frazier Free Throw 2 of 2 (7 PTS),62 - 76,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
139386,21501118,4,9:37,MISS Martin 13' Jump Bank Shot,nan,nan,2755,Kevin Martin,SAS,0,nan,nan,0,nan,nan,Missed Shot ,nan
139387,21501118,4,9:36,nan,Pelicans Rebound,nan,1610612740,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
139388,21501118,4,9:36,SUB: Aldridge FOR Duncan,nan,nan,1495,Tim Duncan,SAS,200746,LaMarcus Aldridge,SAS,0,nan,nan,Substitution ,nan
139389,21501118,4,9:30,nan,Cunningham  Cutting Dunk Shot (10 PTS) (Frazier 3 AST),64 - 76,201967,Dante Cunningham,NOP,204025,Tim Frazier,NOP,0,nan,nan,Made Shot ,nan
139390,21501118,4,9:19,nan,Frazier Violation:Kicked Ball (C.Blair),nan,204025,Tim Frazier,NOP,0,nan,nan,0,nan,nan,Violation ,Kicked Ball
139391,21501118,4,9:19,nan,SUB: Asik FOR Perkins,nan,2570,Kendrick Perkins,NOP,201600,Omer Asik,NOP,0,nan,nan,Substitution ,nan
139392,21501118,4,9:06,MISS Martin 15' Driving Floating Bank Jump Shot,nan,nan,2755,Kevin Martin,SAS,0,nan,nan,0,nan,nan,Missed Shot ,nan
139393,21501118,4,9:05,nan,Cunningham REBOUND (Off:2 Def:3),nan,201967,Dante Cunningham,NOP,0,nan,nan,0,nan,nan,Rebound ,Unknown
139394,21501118,4,8:48,nan,Asik 1' Reverse Layup (2 PTS) (Frazier 4 AST),66 - 76,201600,Omer Asik,NOP,204025,Tim Frazier,NOP,0,nan,nan,Made Shot ,nan
139395,21501118,4,8:27,Martin 2' Driving Finger Roll Layup (2 PTS),nan,66 - 78,2755,Kevin Martin,SAS,0,nan,nan,0,nan,nan,Made Shot ,nan
