sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
126822,21501014,4,12:00,nan,nan,82 - 73,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
126823,21501014,4,11:46,Whiteside  Alley Oop Dunk (10 PTS) (Deng 2 AST),nan,82 - 75,202355,Hassan Whiteside,MIA,2736,Luol Deng,MIA,0,nan,nan,Made Shot ,nan
126824,21501014,4,11:46,nan,Lee S.FOUL (P4.T1) (N.Buchert),nan,201584,Courtney Lee,CHA,202355,Hassan Whiteside,MIA,0,nan,nan,Foul ,Shooting
126825,21501014,4,11:46,MISS Whiteside Free Throw 1 of 1,nan,nan,202355,Hassan Whiteside,MIA,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
126826,21501014,4,11:45,nan,Daniels REBOUND (Off:0 Def:1),nan,203584,Troy Daniels,CHA,0,nan,nan,0,nan,nan,Rebound ,Unknown
126827,21501014,4,11:23,nan,Lee Traveling Turnover (P1.T7),nan,201584,Courtney Lee,CHA,0,nan,nan,0,nan,nan,Turnover ,Traveling
126828,21501014,4,11:09,Deng 3' Layup (20 PTS) (Richardson 1 AST),nan,82 - 77,2736,Luol Deng,MIA,1626196,Josh Richardson,MIA,0,nan,nan,Made Shot ,nan
126829,21501014,4,10:52,nan,Daniels 27' 3PT Jump Shot (3 PTS) (Walker 7 AST),85 - 77,203584,Troy Daniels,CHA,202689,Kemba Walker,CHA,0,nan,nan,Made Shot ,nan
126830,21501014,4,10:34,Richardson 24' 3PT Jump Shot (10 PTS) (Winslow 2 AST),nan,85 - 80,1626196,Josh Richardson,MIA,1626159,Justise Winslow,MIA,0,nan,nan,Made Shot ,nan
126831,21501014,4,10:15,nan,MISS Daniels 16' Pullup Jump Shot,nan,203584,Troy Daniels,CHA,0,nan,nan,0,nan,nan,Missed Shot ,nan
126832,21501014,4,10:14,Whiteside REBOUND (Off:0 Def:4),nan,nan,202355,Hassan Whiteside,MIA,0,nan,nan,0,nan,nan,Rebound ,Unknown
126833,21501014,4,10:01,Richardson 6' Turnaround Jump Shot (12 PTS),nan,85 - 82,1626196,Josh Richardson,MIA,0,nan,nan,0,nan,nan,Made Shot ,nan
126834,21501014,4,9:58,nan,Hornets Timeout: Regular (Reg.4 Short 1),nan,1610612766,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
126835,21501014,4,9:58,nan,SUB: Batum FOR Kaminsky,nan,1626163,Frank Kaminsky,CHA,201587,Nicolas Batum,CHA,0,nan,nan,Substitution ,nan
126836,21501014,4,9:58,nan,SUB: Williams FOR Daniels,nan,203584,Troy Daniels,CHA,101107,Marvin Williams,CHA,0,nan,nan,Substitution ,nan
126837,21501014,4,9:34,nan,Batum 22' Pullup Jump Shot (12 PTS),87 - 82,201587,Nicolas Batum,CHA,0,nan,nan,0,nan,nan,Made Shot ,nan
