sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
72557,21500582,4,12:00,nan,nan,64 - 83,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
72558,21500582,4,11:41,MISS Waiters 24' 3PT Jump Shot,nan,nan,203079,Dion Waiters,OKC,0,nan,nan,0,nan,nan,Missed Shot ,nan
72559,21500582,4,11:40,nan,Barea REBOUND (Off:0 Def:3),nan,200826,J.J. Barea,DAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
72560,21500582,4,11:40,Singler P.FOUL (P2.T1) (C.Kirkland),nan,nan,202713,Kyle Singler,OKC,200826,J.J. Barea,DAL,0,nan,nan,Foul ,Personal
72561,21500582,4,11:29,Morrow P.FOUL (P2.T2) (J.Phillips),nan,nan,201627,Anthony Morrow,OKC,202379,Jeremy Evans,DAL,0,nan,nan,Foul ,Personal
72562,21500582,4,11:13,nan,MISS Powell 17' Pullup Jump Shot,nan,203939,Dwight Powell,DAL,0,nan,nan,0,nan,nan,Missed Shot ,nan
72563,21500582,4,11:13,Augustin REBOUND (Off:0 Def:1),nan,nan,201571,D.J. Augustin,OKC,0,nan,nan,0,nan,nan,Rebound ,Unknown
72564,21500582,4,11:03,MISS Morrow  3PT Jump Shot,nan,nan,201627,Anthony Morrow,OKC,0,nan,nan,0,nan,nan,Missed Shot ,nan
72565,21500582,4,11:03,Singler REBOUND (Off:1 Def:2),nan,nan,202713,Kyle Singler,OKC,0,nan,nan,0,nan,nan,Rebound ,Unknown
72566,21500582,4,10:59,MISS Singler 2' Layup,nan,nan,202713,Kyle Singler,OKC,0,nan,nan,0,nan,nan,Missed Shot ,nan
72567,21500582,4,10:58,nan,Mejri REBOUND (Off:2 Def:4),nan,1626257,Salah Mejri,DAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
72568,21500582,4,10:48,nan,Mejri  Dunk (11 PTS) (Powell 2 AST),66 - 83,1626257,Salah Mejri,DAL,203939,Dwight Powell,DAL,0,nan,nan,Made Shot ,nan
72569,21500582,4,10:47,THUNDER Timeout: Regular (Full 4 Short 0),nan,nan,1610612760,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
