sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
61783,21500494,4,12:00,nan,nan,60 - 62,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
61784,21500494,4,11:42,Young 14' Pullup Jump Shot (5 PTS),nan,60 - 64,201156,Nick Young,LAL,0,nan,nan,0,nan,nan,Made Shot ,nan
61785,21500494,4,11:34,Bass STEAL (1 STL),Okafor Lost Ball Turnover (P1.T13),nan,1626143,Jahlil Okafor,PHI,101138,Brandon Bass,LAL,0,nan,nan,Turnover ,Lost Ball
61786,21500494,4,11:29,Randle  Driving Dunk (11 PTS),nan,60 - 66,203944,Julius Randle,LAL,0,nan,nan,0,nan,nan,Made Shot ,nan
61787,21500494,4,11:05,nan,MISS McConnell 24' 3PT Jump Shot,nan,204456,T.J. McConnell,PHI,0,nan,nan,0,nan,nan,Missed Shot ,nan
61788,21500494,4,11:05,Young REBOUND (Off:1 Def:1),nan,nan,201156,Nick Young,LAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
61789,21500494,4,11:00,Bass  Cutting Dunk Shot (4 PTS) (Williams 3 AST),nan,60 - 68,101138,Brandon Bass,LAL,101150,Lou Williams,LAL,0,nan,nan,Made Shot ,nan
61790,21500494,4,11:00,nan,76ers Timeout: Regular (Reg.4 Short 2),nan,1610612755,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
61791,21500494,4,11:00,nan,SUB: Grant FOR Covington,nan,203496,Robert Covington,PHI,203924,Jerami Grant,PHI,0,nan,nan,Substitution ,nan
61792,21500494,4,10:38,nan,McConnell 1' Driving Layup (12 PTS) (Stauskas 1 AST),62 - 68,204456,T.J. McConnell,PHI,203917,Nik Stauskas,PHI,0,nan,nan,Made Shot ,nan
61793,21500494,4,10:21,nan,Okafor S.FOUL (P1.T1) (M.Ervin),nan,1626143,Jahlil Okafor,PHI,101150,Lou Williams,LAL,0,nan,nan,Foul ,Shooting
61794,21500494,4,10:21,Williams Free Throw 1 of 2 (13 PTS),nan,62 - 69,101150,Lou Williams,LAL,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
61795,21500494,4,10:21,Williams Free Throw 2 of 2 (14 PTS),nan,62 - 70,101150,Lou Williams,LAL,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
61796,21500494,4,10:06,nan,Okafor 1' Layup (12 PTS) (McConnell 4 AST),64 - 70,1626143,Jahlil Okafor,PHI,204456,T.J. McConnell,PHI,0,nan,nan,Made Shot ,nan
61797,21500494,4,9:47,MISS Russell 11' Turnaround Jump Shot,nan,nan,1626156,D'Angelo Russell,LAL,0,nan,nan,0,nan,nan,Missed Shot ,nan
61798,21500494,4,9:45,nan,Okafor REBOUND (Off:1 Def:2),nan,1626143,Jahlil Okafor,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
61799,21500494,4,9:38,nan,Grant 1' Driving Layup (6 PTS) (McConnell 5 AST),66 - 70,203924,Jerami Grant,PHI,204456,T.J. McConnell,PHI,0,nan,nan,Made Shot ,nan
61800,21500494,4,9:28,nan,Stauskas S.FOUL (P1.T2) (J.Tiven),nan,203917,Nik Stauskas,PHI,101138,Brandon Bass,LAL,0,nan,nan,Foul ,Shooting
61801,21500494,4,9:28,Bass Free Throw 1 of 2 (5 PTS),nan,66 - 71,101138,Brandon Bass,LAL,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
61802,21500494,4,9:28,MISS Bass Free Throw 2 of 2,nan,nan,101138,Brandon Bass,LAL,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
61803,21500494,4,9:26,nan,Grant REBOUND (Off:1 Def:5),nan,203924,Jerami Grant,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
61804,21500494,4,9:07,nan,Grant 2' Driving Reverse Layup (8 PTS) (McConnell 6 AST),68 - 71,203924,Jerami Grant,PHI,204456,T.J. McConnell,PHI,0,nan,nan,Made Shot ,nan
61805,21500494,4,8:51,Randle 1' Cutting Finger Roll Layup Shot (13 PTS) (Williams 4 AST),nan,68 - 73,203944,Julius Randle,LAL,101150,Lou Williams,LAL,0,nan,nan,Made Shot ,nan
61806,21500494,4,8:36,nan,MISS Canaan  3PT Jump Shot,nan,203477,Isaiah Canaan,PHI,0,nan,nan,0,nan,nan,Missed Shot ,nan
61807,21500494,4,8:36,Randle REBOUND (Off:2 Def:6),nan,nan,203944,Julius Randle,LAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
61808,21500494,4,8:22,MISS Young 10' Step Back Jump Shot,nan,nan,201156,Nick Young,LAL,0,nan,nan,0,nan,nan,Missed Shot ,nan
61809,21500494,4,8:21,nan,Okafor REBOUND (Off:1 Def:3),nan,1626143,Jahlil Okafor,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
61810,21500494,4,8:10,nan,Stauskas  Driving Dunk (2 PTS) (McConnell 7 AST),70 - 73,203917,Nik Stauskas,PHI,204456,T.J. McConnell,PHI,0,nan,nan,Made Shot ,nan
61811,21500494,4,8:10,LAKERS Timeout: Regular (Full 4 Short 0),nan,nan,1610612747,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
61812,21500494,4,7:55,Young 24' 3PT Jump Shot (8 PTS) (Williams 5 AST),nan,70 - 76,201156,Nick Young,LAL,101150,Lou Williams,LAL,0,nan,nan,Made Shot ,nan
61813,21500494,4,7:36,Young STEAL (4 STL),Stauskas Lost Ball Turnover (P3.T14),nan,203917,Nik Stauskas,PHI,201156,Nick Young,LAL,0,nan,nan,Turnover ,Lost Ball
61814,21500494,4,7:30,Randle  Dunk (15 PTS) (Russell 5 AST),nan,70 - 78,203944,Julius Randle,LAL,1626156,D'Angelo Russell,LAL,0,nan,nan,Made Shot ,nan
61815,21500494,4,7:18,nan,MISS Stauskas 24' 3PT Jump Shot,nan,203917,Nik Stauskas,PHI,0,nan,nan,0,nan,nan,Missed Shot ,nan
61816,21500494,4,7:17,Williams REBOUND (Off:0 Def:3),nan,nan,101150,Lou Williams,LAL,0,nan,nan,0,nan,nan,Rebound ,Unknown
61817,21500494,4,7:02,MISS Bass 14' Jump Shot,nan,nan,101138,Brandon Bass,LAL,0,nan,nan,0,nan,nan,Missed Shot ,nan
61818,21500494,4,7:02,nan,Grant REBOUND (Off:1 Def:6),nan,203924,Jerami Grant,PHI,0,nan,nan,0,nan,nan,Rebound ,Unknown
61819,21500494,4,6:57,Bass STEAL (2 STL),McConnell Lost Ball Turnover (P4.T15),nan,204456,T.J. McConnell,PHI,101138,Brandon Bass,LAL,0,nan,nan,Turnover ,Lost Ball
61820,21500494,4,6:49,Williams 24' 3PT Jump Shot (17 PTS) (Bass 2 AST),nan,70 - 81,101150,Lou Williams,LAL,101138,Brandon Bass,LAL,0,nan,nan,Made Shot ,nan
