sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
276099,21600997,4,12:00,nan,nan,84 - 93,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
276100,21600997,4,11:38,nan,MISS Green 14' Jump Shot,nan,201145,Jeff Green,ORL,0,nan,nan,0,nan,nan,Missed Shot ,nan
276101,21600997,4,11:37,Tolliver REBOUND (Off:0 Def:4),nan,nan,201229,Anthony Tolliver,SAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
276102,21600997,4,11:23,MISS Tolliver 25' 3PT Jump Shot,nan,nan,201229,Anthony Tolliver,SAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
276103,21600997,4,11:22,nan,Green REBOUND (Off:0 Def:4),nan,201145,Jeff Green,ORL,0,nan,nan,0,nan,nan,Rebound ,Unknown
276104,21600997,4,11:10,nan,Hezonja 4' Cutting Layup Shot (9 PTS) (Augustin 3 AST),86 - 93,1626209,Mario Hezonja,ORL,201571,D.J. Augustin,ORL,0,nan,nan,Made Shot ,nan
276105,21600997,4,10:53,MISS Galloway 19' Jump Shot,nan,nan,204038,Langston Galloway,SAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
276106,21600997,4,10:52,nan,Green REBOUND (Off:0 Def:5),nan,201145,Jeff Green,ORL,0,nan,nan,0,nan,nan,Rebound ,Unknown
276107,21600997,4,10:40,nan,Watson 2' Driving Layup (6 PTS) (Augustin 4 AST),88 - 93,201228,C.J. Watson,ORL,201571,D.J. Augustin,ORL,0,nan,nan,Made Shot ,nan
276108,21600997,4,10:20,McLemore Traveling Turnover (P3.T11),nan,nan,203463,Ben McLemore,SAC,0,nan,nan,0,nan,nan,Turnover ,Traveling
276109,21600997,4,10:04,nan,MISS Biyombo 10' Fadeaway Jumper,nan,202687,Bismack Biyombo,ORL,0,nan,nan,0,nan,nan,Missed Shot ,nan
276110,21600997,4,10:04,McLemore REBOUND (Off:0 Def:4),nan,nan,203463,Ben McLemore,SAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
276111,21600997,4,9:56,MISS McLemore 2' Driving Layup,nan,nan,203463,Ben McLemore,SAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
276112,21600997,4,9:54,Papagiannis REBOUND (Off:1 Def:1),nan,nan,1627834,Georgios Papagiannis,SAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
276113,21600997,4,9:54,Papagiannis  Putback Dunk (2 PTS),nan,88 - 95,1627834,Georgios Papagiannis,SAC,0,nan,nan,0,nan,nan,Made Shot ,nan
276114,21600997,4,9:32,nan,MISS Augustin 26' 3PT Jump Shot,nan,201571,D.J. Augustin,ORL,0,nan,nan,0,nan,nan,Missed Shot ,nan
276115,21600997,4,9:31,Papagiannis REBOUND (Off:1 Def:2),nan,nan,1627834,Georgios Papagiannis,SAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
276116,21600997,4,9:18,Temple  3PT Jump Shot (14 PTS),nan,88 - 98,202066,Garrett Temple,SAC,0,nan,nan,0,nan,nan,Made Shot ,nan
276117,21600997,4,9:00,nan,MISS Augustin 2' Driving Layup,nan,201571,D.J. Augustin,ORL,0,nan,nan,0,nan,nan,Missed Shot ,nan
276118,21600997,4,8:59,Papagiannis REBOUND (Off:1 Def:3),nan,nan,1627834,Georgios Papagiannis,SAC,0,nan,nan,0,nan,nan,Rebound ,Unknown
276119,21600997,4,8:52,MISS McLemore 26' 3PT Jump Shot,nan,nan,203463,Ben McLemore,SAC,0,nan,nan,0,nan,nan,Missed Shot ,nan
276120,21600997,4,8:50,nan,Hezonja REBOUND (Off:1 Def:2),nan,1626209,Mario Hezonja,ORL,0,nan,nan,0,nan,nan,Rebound ,Unknown
276121,21600997,4,8:41,nan,Augustin 3' Driving Reverse Layup (4 PTS) (Biyombo 1 AST),90 - 98,201571,D.J. Augustin,ORL,202687,Bismack Biyombo,ORL,0,nan,nan,Made Shot ,nan
276122,21600997,4,8:30,Galloway Bad Pass Turnover (P1.T12),Watson STEAL (1 STL),nan,204038,Langston Galloway,SAC,201228,C.J. Watson,ORL,0,nan,nan,Turnover ,Bad Pass
276123,21600997,4,8:24,nan,MISS Green  Dunk,nan,201145,Jeff Green,ORL,0,nan,nan,0,nan,nan,Missed Shot ,nan
276124,21600997,4,8:24,KINGS Rebound,nan,nan,1610612758,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
276125,21600997,4,8:24,nan,nan,nan,0,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Official
276126,21600997,4,8:24,nan,SUB: Payton FOR Augustin,nan,201571,D.J. Augustin,ORL,203901,Elfrid Payton,ORL,0,nan,nan,Substitution ,nan
276127,21600997,4,8:06,MISS Tolliver 4' Driving Layup,Biyombo BLOCK (1 BLK),nan,201229,Anthony Tolliver,SAC,0,nan,nan,202687,Bismack Biyombo,ORL,Missed Shot ,nan
276128,21600997,4,8:05,nan,Biyombo REBOUND (Off:1 Def:3),nan,202687,Bismack Biyombo,ORL,0,nan,nan,0,nan,nan,Rebound ,Unknown
276129,21600997,4,7:52,Jump Ball Papagiannis vs. Biyombo: Tip to Payton,nan,nan,1627834,Georgios Papagiannis,SAC,202687,Bismack Biyombo,ORL,203901,Elfrid Payton,ORL,Jump Ball ,nan
