sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
272733,21600970,4,12:00,nan,nan,80 - 94,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
272734,21600970,4,11:48,Plumlee S.FOUL (P2.T1) (T.Brown),nan,nan,203486,Mason Plumlee,DEN,101123,Gerald Green,BOS,0,nan,nan,Foul ,Shooting
272735,21600970,4,11:48,nan,Green Free Throw 1 of 2 (5 PTS),81 - 94,101123,Gerald Green,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
272736,21600970,4,11:48,nan,Green Free Throw 2 of 2 (6 PTS),82 - 94,101123,Gerald Green,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
272737,21600970,4,11:32,Barton 1' Driving Layup (4 PTS),nan,82 - 96,203115,Will Barton,DEN,0,nan,nan,0,nan,nan,Made Shot ,nan
272738,21600970,4,11:17,nan,MISS Smart 10' Driving Floating Jump Shot,nan,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
272739,21600970,4,11:16,Barton REBOUND (Off:0 Def:2),nan,nan,203115,Will Barton,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272740,21600970,4,11:08,nan,Smart P.FOUL (P1.T1) (J.Orr),nan,203935,Marcus Smart,BOS,203486,Mason Plumlee,DEN,0,nan,nan,Foul ,Personal
272741,21600970,4,11:03,nan,Brown P.FOUL (P3.T2) (M.McCutchen),nan,1627759,Jaylen Brown,BOS,203486,Mason Plumlee,DEN,0,nan,nan,Foul ,Personal
272742,21600970,4,10:50,MISS Barton 27' 3PT Step Back Jump Shot,nan,nan,203115,Will Barton,DEN,0,nan,nan,0,nan,nan,Missed Shot ,nan
272743,21600970,4,10:49,nan,Jerebko REBOUND (Off:0 Def:1),nan,201973,Jonas Jerebko,BOS,0,nan,nan,0,nan,nan,Rebound ,Unknown
272744,21600970,4,10:25,nan,MISS Smart 3' Hook Shot,nan,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
272745,21600970,4,10:25,Hernangomez REBOUND (Off:0 Def:2),nan,nan,1627823,Juan Hernangomez,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272746,21600970,4,10:20,Hernangomez Lost Ball Turnover (P1.T13),Smart STEAL (1 STL),nan,1627823,Juan Hernangomez,DEN,203935,Marcus Smart,BOS,0,nan,nan,Turnover ,Lost Ball
272747,21600970,4,10:15,nan,Smart 2' Layup (13 PTS),84 - 96,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Made Shot ,nan
272748,21600970,4,10:05,Plumlee Bad Pass Turnover (P1.T14),Green STEAL (2 STL),nan,203486,Mason Plumlee,DEN,101123,Gerald Green,BOS,0,nan,nan,Turnover ,Bad Pass
272749,21600970,4,9:54,nan,Brown 3' Reverse Layup (12 PTS),86 - 96,1627759,Jaylen Brown,BOS,0,nan,nan,0,nan,nan,Made Shot ,nan
272750,21600970,4,9:54,Barton S.FOUL (P1.T2) (J.Orr),nan,nan,203115,Will Barton,DEN,1627759,Jaylen Brown,BOS,0,nan,nan,Foul ,Shooting
272751,21600970,4,9:54,NUGGETS Timeout: Regular (Full 4 Short 1),nan,nan,1610612743,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
272752,21600970,4,9:54,nan,Brown Free Throw 1 of 1 (13 PTS),87 - 96,1627759,Jaylen Brown,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
272753,21600970,4,9:40,Barton 25' 3PT Jump Shot (7 PTS),nan,87 - 99,203115,Will Barton,DEN,0,nan,nan,0,nan,nan,Made Shot ,nan
272754,21600970,4,9:23,Gallinari P.FOUL (P1.T3) (T.Brown),nan,nan,201568,Danilo Gallinari,DEN,203935,Marcus Smart,BOS,0,nan,nan,Foul ,Personal
272755,21600970,4,9:23,nan,nan,nan,419,nan,nan,0,nan,nan,0,nan,nan,Instant Replay ,Support Ruling
272756,21600970,4,9:11,nan,Smart 3 Second Violation Turnover (P1.T14),nan,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Turnover ,3 Second Violation
272757,21600970,4,8:57,Gallinari 26' 3PT Jump Shot (19 PTS) (Barton 3 AST),nan,87 - 102,201568,Danilo Gallinari,DEN,203115,Will Barton,DEN,0,nan,nan,Made Shot ,nan
272758,21600970,4,8:40,nan,Horford 3' Hook Shot (12 PTS) (Smart 2 AST),89 - 102,201143,Al Horford,BOS,203935,Marcus Smart,BOS,0,nan,nan,Made Shot ,nan
272759,21600970,4,8:21,nan,Brown P.FOUL (P4.T3) (T.Brown),nan,1627759,Jaylen Brown,BOS,203486,Mason Plumlee,DEN,0,nan,nan,Foul ,Personal
272760,21600970,4,8:21,nan,SUB: Thomas FOR Smart,nan,203935,Marcus Smart,BOS,202738,Isaiah Thomas,BOS,0,nan,nan,Substitution ,nan
272761,21600970,4,8:21,nan,SUB: Bradley FOR Green,nan,101123,Gerald Green,BOS,202340,Avery Bradley,BOS,0,nan,nan,Substitution ,nan
272762,21600970,4,8:21,SUB: Harris FOR Hernangomez,nan,nan,1627823,Juan Hernangomez,DEN,203914,Gary Harris,DEN,0,nan,nan,Substitution ,nan
272763,21600970,4,8:15,Barton Bad Pass Turnover (P1.T15),Bradley STEAL (2 STL),nan,203115,Will Barton,DEN,202340,Avery Bradley,BOS,0,nan,nan,Turnover ,Bad Pass
272764,21600970,4,8:08,nan,MISS Thomas 25' 3PT Jump Shot,nan,202738,Isaiah Thomas,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
272765,21600970,4,8:08,Barton REBOUND (Off:0 Def:3),nan,nan,203115,Will Barton,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272766,21600970,4,7:53,Plumlee 5' Hook Shot (8 PTS),nan,89 - 104,203486,Mason Plumlee,DEN,0,nan,nan,0,nan,nan,Made Shot ,nan
272767,21600970,4,7:30,nan,Horford 26' 3PT Jump Shot (15 PTS) (Brown 1 AST),92 - 104,201143,Al Horford,BOS,1627759,Jaylen Brown,BOS,0,nan,nan,Made Shot ,nan
272768,21600970,4,7:07,Harris 2' Cutting Layup Shot (7 PTS) (Barton 4 AST),nan,92 - 106,203914,Gary Harris,DEN,203115,Will Barton,DEN,0,nan,nan,Made Shot ,nan
272769,21600970,4,6:43,nan,MISS Bradley 25' 3PT Jump Shot,nan,202340,Avery Bradley,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
272770,21600970,4,6:40,Plumlee REBOUND (Off:3 Def:2),nan,nan,203486,Mason Plumlee,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272771,21600970,4,6:40,NUGGETS Timeout: Short (Full 4 Short 2),nan,nan,1610612743,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Short
272772,21600970,4,6:40,nan,SUB: Crowder FOR Horford,nan,201143,Al Horford,BOS,203109,Jae Crowder,BOS,0,nan,nan,Substitution ,nan
272773,21600970,4,6:40,nan,SUB: Johnson FOR Brown,nan,1627759,Jaylen Brown,BOS,101161,Amir Johnson,BOS,0,nan,nan,Substitution ,nan
272774,21600970,4,6:40,SUB: Chandler FOR Gallinari,nan,nan,201568,Danilo Gallinari,DEN,201163,Wilson Chandler,DEN,0,nan,nan,Substitution ,nan
272775,21600970,4,6:25,MISS Chandler 1' Reverse Layup,nan,nan,201163,Wilson Chandler,DEN,0,nan,nan,0,nan,nan,Missed Shot ,nan
272776,21600970,4,6:24,nan,Thomas REBOUND (Off:0 Def:2),nan,202738,Isaiah Thomas,BOS,0,nan,nan,0,nan,nan,Rebound ,Unknown
272777,21600970,4,6:15,Harris S.FOUL (P3.T4) (T.Brown),nan,nan,203914,Gary Harris,DEN,101161,Amir Johnson,BOS,0,nan,nan,Foul ,Shooting
272778,21600970,4,6:15,SUB: Jokic FOR Plumlee,nan,nan,203486,Mason Plumlee,DEN,203999,Nikola Jokic,DEN,0,nan,nan,Substitution ,nan
272779,21600970,4,6:15,nan,Johnson Free Throw 1 of 2 (3 PTS),93 - 106,101161,Amir Johnson,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
272780,21600970,4,6:15,nan,MISS Johnson Free Throw 2 of 2,nan,101161,Amir Johnson,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
272781,21600970,4,6:13,Harris REBOUND (Off:1 Def:2),nan,nan,203914,Gary Harris,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272782,21600970,4,6:13,nan,Bradley L.B.FOUL (P2.T4) (J.Orr),nan,202340,Avery Bradley,BOS,203914,Gary Harris,DEN,0,nan,nan,Foul ,Loose Ball
272783,21600970,4,6:07,Jokic OFF.Foul (P3) (M.McCutchen),nan,nan,203999,Nikola Jokic,DEN,202738,Isaiah Thomas,BOS,0,nan,nan,Foul ,Offensive
272784,21600970,4,6:07,Jokic Foul Turnover (P6.T16),nan,nan,203999,Nikola Jokic,DEN,0,nan,nan,0,nan,nan,Turnover ,Foul
272785,21600970,4,6:07,SUB: Nelson FOR Murray,nan,nan,1627750,Jamal Murray,DEN,2749,Jameer Nelson,DEN,0,nan,nan,Substitution ,nan
272786,21600970,4,5:55,nan,MISS Bradley 22' Jump Shot,nan,202340,Avery Bradley,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
272787,21600970,4,5:54,Nelson REBOUND (Off:0 Def:5),nan,nan,2749,Jameer Nelson,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272788,21600970,4,5:32,MISS Jokic 6' Jump Shot,nan,nan,203999,Nikola Jokic,DEN,0,nan,nan,0,nan,nan,Missed Shot ,nan
272789,21600970,4,5:32,NUGGETS Rebound,nan,nan,1610612743,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
272790,21600970,4,5:32,nan,nan,nan,0,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Official
272791,21600970,4,5:16,nan,Bradley P.FOUL (P3.PN) (J.Orr),nan,202340,Avery Bradley,BOS,203914,Gary Harris,DEN,0,nan,nan,Foul ,Personal
272792,21600970,4,5:16,Harris Free Throw 1 of 2 (8 PTS),nan,93 - 107,203914,Gary Harris,DEN,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
272793,21600970,4,5:16,Harris Free Throw 2 of 2 (9 PTS),nan,93 - 108,203914,Gary Harris,DEN,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
272794,21600970,4,5:09,Jokic P.FOUL (P4.PN) (T.Brown),nan,nan,203999,Nikola Jokic,DEN,202738,Isaiah Thomas,BOS,0,nan,nan,Foul ,Personal
272795,21600970,4,5:09,nan,Thomas Free Throw 1 of 2 (20 PTS),94 - 108,202738,Isaiah Thomas,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
272796,21600970,4,5:09,SUB: Gallinari FOR Barton,nan,nan,203115,Will Barton,DEN,201568,Danilo Gallinari,DEN,0,nan,nan,Substitution ,nan
272797,21600970,4,5:09,nan,SUB: Smart FOR Jerebko,nan,201973,Jonas Jerebko,BOS,203935,Marcus Smart,BOS,0,nan,nan,Substitution ,nan
272798,21600970,4,5:09,nan,SUB: Horford FOR Johnson,nan,101161,Amir Johnson,BOS,201143,Al Horford,BOS,0,nan,nan,Substitution ,nan
272799,21600970,4,5:09,nan,Thomas Free Throw 2 of 2 (21 PTS),95 - 108,202738,Isaiah Thomas,BOS,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
272800,21600970,4,4:59,Jokic Out of Bounds - Bad Pass Turnover Turnover (P7.T17),nan,nan,203999,Nikola Jokic,DEN,0,nan,nan,0,nan,nan,Turnover ,Out-of-Bounds Bad Pass Turnover
272801,21600970,4,4:49,nan,MISS Horford 26' 3PT Jump Shot,nan,201143,Al Horford,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
272802,21600970,4,4:47,Chandler REBOUND (Off:0 Def:8),nan,nan,201163,Wilson Chandler,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
272803,21600970,4,4:31,Gallinari Bad Pass Turnover (P2.T18),Bradley STEAL (3 STL),nan,201568,Danilo Gallinari,DEN,202340,Avery Bradley,BOS,0,nan,nan,Turnover ,Bad Pass
272804,21600970,4,4:24,nan,MISS Smart 2' Layup,nan,203935,Marcus Smart,BOS,0,nan,nan,0,nan,nan,Missed Shot ,nan
