sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
67610,21500542,4,12:00,nan,nan,66 - 67,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
67611,21500542,4,11:42,MISS Allen 1' Driving Reverse Layup,nan,nan,2754,Tony Allen,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
67612,21500542,4,11:38,nan,Lauvergne REBOUND (Off:3 Def:4),nan,203530,Joffrey Lauvergne,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
67613,21500542,4,11:27,nan,Lauvergne OFF.Foul (P2) (L.Richardson),nan,203530,Joffrey Lauvergne,DEN,201596,Mario Chalmers,MEM,0,nan,nan,Foul ,Offensive
67614,21500542,4,11:27,nan,Lauvergne Foul Turnover (P2.T16),nan,203530,Joffrey Lauvergne,DEN,0,nan,nan,0,nan,nan,Turnover ,Foul
67615,21500542,4,11:13,MISS Chalmers 26' 3PT Jump Shot,nan,nan,201596,Mario Chalmers,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
67616,21500542,4,11:12,Allen REBOUND (Off:1 Def:6),nan,nan,2754,Tony Allen,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
67617,21500542,4,11:03,MISS Chalmers 25' 3PT Jump Shot,nan,nan,201596,Mario Chalmers,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
67618,21500542,4,11:02,nan,Nurkic REBOUND (Off:2 Def:2),nan,203994,Jusuf Nurkic,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
67619,21500542,4,10:51,nan,MISS Nurkic 15' Jump Shot,nan,203994,Jusuf Nurkic,DEN,0,nan,nan,0,nan,nan,Missed Shot ,nan
67620,21500542,4,10:51,Chalmers REBOUND (Off:0 Def:3),nan,nan,201596,Mario Chalmers,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
67621,21500542,4,10:41,Gasol 4' Driving Hook Shot (9 PTS) (Allen 1 AST),nan,66 - 69,201188,Marc Gasol,MEM,2754,Tony Allen,MEM,0,nan,nan,Made Shot ,nan
67622,21500542,4,10:18,Green P.FOUL (P3.T1) (L.Richardson),nan,nan,201145,Jeff Green,MEM,203115,Will Barton,DEN,0,nan,nan,Foul ,Personal
67623,21500542,4,10:15,Allen S.FOUL (P3.T2) (D.Richardson),nan,nan,2754,Tony Allen,MEM,203994,Jusuf Nurkic,DEN,0,nan,nan,Foul ,Shooting
67624,21500542,4,10:15,nan,Nurkic Free Throw 1 of 2 (1 PTS),67 - 69,203994,Jusuf Nurkic,DEN,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 2
67625,21500542,4,10:15,nan,Nurkic Free Throw 2 of 2 (2 PTS),68 - 69,203994,Jusuf Nurkic,DEN,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 2 of 2
67626,21500542,4,10:02,MISS Green 25' 3PT Jump Shot,nan,nan,201145,Jeff Green,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
67627,21500542,4,10:01,Green REBOUND (Off:2 Def:4),nan,nan,201145,Jeff Green,MEM,0,nan,nan,0,nan,nan,Rebound ,Unknown
67628,21500542,4,9:55,MISS Gasol 20' Jump Shot,nan,nan,201188,Marc Gasol,MEM,0,nan,nan,0,nan,nan,Missed Shot ,nan
67629,21500542,4,9:55,GRIZZLIES Rebound,nan,nan,1610612763,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
67630,21500542,4,9:55,nan,nan,nan,2216,Zach Randolph,MEM,203994,Jusuf Nurkic,DEN,0,nan,nan,Foul ,Double Personal
67631,21500542,4,9:55,Jump Ball Gasol vs. Nurkic: Tip to Chalmers,nan,nan,201188,Marc Gasol,MEM,203994,Jusuf Nurkic,DEN,201596,Mario Chalmers,MEM,Jump Ball ,nan
