sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
217532,21600520,4,12:00,nan,nan,85 - 94,0,nan,nan,0,nan,nan,0,nan,nan,Start Period ,nan
217533,21600520,4,11:44,Thompson  Layup (17 PTS) (West 3 AST),nan,85 - 96,202691,Klay Thompson,GSW,2561,David West,GSW,0,nan,nan,Made Shot ,nan
217534,21600520,4,11:34,Iguodala STEAL (1 STL),Nurkic Poss Lost Ball Turnover (P1.T11),nan,203994,Jusuf Nurkic,DEN,2738,Andre Iguodala,GSW,0,nan,nan,Turnover ,Poss Lost Ball Turnover
217535,21600520,4,11:21,MISS West 19' Jump Shot,nan,nan,2561,David West,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
217536,21600520,4,11:21,nan,Chandler REBOUND (Off:1 Def:2),nan,201163,Wilson Chandler,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
217537,21600520,4,11:08,nan,Chandler 28' 3PT Jump Shot (14 PTS) (Nelson 4 AST),88 - 96,201163,Wilson Chandler,DEN,2749,Jameer Nelson,DEN,0,nan,nan,Made Shot ,nan
217538,21600520,4,10:47,MISS West 18' Jump Shot,nan,nan,2561,David West,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
217539,21600520,4,10:47,nan,Nurkic REBOUND (Off:0 Def:5),nan,203994,Jusuf Nurkic,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
217540,21600520,4,10:39,Iguodala STEAL (2 STL),Barton Bad Pass Turnover (P2.T12),nan,203115,Will Barton,DEN,2738,Andre Iguodala,GSW,0,nan,nan,Turnover ,Bad Pass
217541,21600520,4,10:33,MISS Livingston 16' Jump Shot,nan,nan,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
217542,21600520,4,10:33,West REBOUND (Off:1 Def:0),nan,nan,2561,David West,GSW,0,nan,nan,0,nan,nan,Rebound ,Unknown
217543,21600520,4,10:30,MISS West 3' Layup,nan,nan,2561,David West,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
217544,21600520,4,10:28,Livingston REBOUND (Off:2 Def:0),nan,nan,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Rebound ,Unknown
217545,21600520,4,10:28,Livingston 1' Tip Layup Shot (2 PTS),nan,88 - 98,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Made Shot ,nan
217546,21600520,4,10:08,nan,Chandler 4' Jump Bank Shot (16 PTS) (Murray 3 AST),90 - 98,201163,Wilson Chandler,DEN,1627750,Jamal Murray,DEN,0,nan,nan,Made Shot ,nan
217547,21600520,4,10:01,Livingston 17' Pullup Jump Shot (4 PTS),nan,90 - 100,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Made Shot ,nan
217548,21600520,4,10:01,nan,Nelson S.FOUL (P4.T1) (D.Crawford),nan,2749,Jameer Nelson,DEN,2733,Shaun Livingston,GSW,0,nan,nan,Foul ,Shooting
217549,21600520,4,10:01,MISS Livingston Free Throw 1 of 1,nan,nan,2733,Shaun Livingston,GSW,0,nan,nan,0,nan,nan,Free Throw ,Free Throw 1 of 1
217550,21600520,4,9:59,nan,Nurkic REBOUND (Off:0 Def:6),nan,203994,Jusuf Nurkic,DEN,0,nan,nan,0,nan,nan,Rebound ,Unknown
217551,21600520,4,9:51,nan,Nelson Traveling Turnover (P4.T13),nan,2749,Jameer Nelson,DEN,0,nan,nan,0,nan,nan,Turnover ,Traveling
217552,21600520,4,9:37,Thompson 14' Turnaround Jump Shot (19 PTS) (Iguodala 3 AST),nan,90 - 102,202691,Klay Thompson,GSW,2738,Andre Iguodala,GSW,0,nan,nan,Made Shot ,nan
217553,21600520,4,9:37,nan,Nuggets Timeout: Regular (Reg.4 Short 0),nan,1610612743,nan,nan,0,nan,nan,0,nan,nan,Timeout ,Regular
217554,21600520,4,9:22,nan,Chandler 20' Pullup Jump Shot (18 PTS) (Nurkic 3 AST),92 - 102,201163,Wilson Chandler,DEN,203994,Jusuf Nurkic,DEN,0,nan,nan,Made Shot ,nan
217555,21600520,4,9:08,nan,Barton P.FOUL (P2.T2) (M.Ayotte),nan,203115,Will Barton,DEN,202691,Klay Thompson,GSW,0,nan,nan,Foul ,Personal
217556,21600520,4,9:03,MISS Thompson 2' Driving Layup,nan,nan,202691,Klay Thompson,GSW,0,nan,nan,0,nan,nan,Missed Shot ,nan
217557,21600520,4,9:03,nan,Nuggets Rebound,nan,1610612743,nan,nan,0,nan,nan,0,nan,nan,Rebound ,Unknown
217558,21600520,4,8:45,nan,Barton 27' 3PT Pullup Jump Shot (14 PTS) (Chandler 2 AST),95 - 102,203115,Will Barton,DEN,201163,Wilson Chandler,DEN,0,nan,nan,Made Shot ,nan
217559,21600520,4,8:27,Durant 16' Fadeaway Jumper (21 PTS),nan,95 - 104,201142,Kevin Durant,GSW,0,nan,nan,0,nan,nan,Made Shot ,nan
217560,21600520,4,8:13,nan,Chandler 26' 3PT Pullup Jump Shot (21 PTS) (Nurkic 4 AST),98 - 104,201163,Wilson Chandler,DEN,203994,Jusuf Nurkic,DEN,0,nan,nan,Made Shot ,nan
